,date,mmwr_week,location,distributed,distributed_janssen,distributed_moderna,distributed_pfizer,distributed_unk_manuf,dist_per_100k,distributed_per_100k_12plus,distributed_per_100k_18plus,distributed_per_100k_65plus,administered,administered_12plus,administered_18plus,administered_65plus,administered_janssen,administered_moderna,administered_pfizer,administered_unk_manuf,administered_fed_ltc,administered_fed_ltc_residents,administered_fed_ltc_staff,administered_fed_ltc_unk,administered_fed_ltc_dose1,administered_fed_ltc_dose1_1,administered_fed_ltc_dose1_2,administered_fed_ltc_dose1_3,admin_per_100k,admin_per_100k_12plus,admin_per_100k_18plus,admin_per_100k_65plus,recip_administered,administered_dose1_recip,administered_dose1_pop_pct,administered_dose1_recip_1,administered_dose1_recip_2,administered_dose1_recip_3,administered_dose1_recip_4,administered_dose1_recip_5,administered_dose1_recip_6,series_complete_yes,series_complete_pop_pct,series_complete_12plus,series_complete_12pluspop,series_complete_18plus,series_complete_18pluspop,series_complete_65plus,series_complete_65pluspop,series_complete_janssen,series_complete_moderna,series_complete_pfizer,series_complete_unk_manuf,series_complete_janssen_12plus,series_complete_moderna_12plus,series_complete_pfizer_12plus,series_complete_unk_manuf_1,series_complete_janssen_18plus,series_complete_moderna_18plus,series_complete_pfizer_18plus,series_complete_unk_manuf_2,series_complete_janssen_65plus,series_complete_moderna_65plus,series_complete_pfizer_65plus,series_complete_unk_manuf_3,series_complete_fedltc,series_complete_fedltc_1,series_complete_fedltc_staff,series_complete_fedltc_unknown
13186,2021-07-05T00:00:00.000,27,CA,49234545,2615800,20124680,26494065,0,124606,146330,160805,843329,43147804,43021289,40551821,9820031,1574522,17459838,24106314,7130,842858,391981,369360,81517,476159,216684,205025,54450,109201,127863,132446,168206,43147241,24499969,62,24421779,72.6,23022270,75.2,5471976,93.7,19934183,50.5,19886106,59.1,18811725,61.4,4412668,75.6,1561009,7717002,10654038,2134,1560707,7716594,10606675,2130,1553890,7692551,9563269,2015,157830,2260827,1993225,786,360490,171685,161555,27250
13187,2021-07-05T00:00:00.000,27,IH2,1757465,74700,923000,752115,7650,84379,0,0,0,1451114,1450631,1366248,276217,25945,773699,651470,0,0,0,0,0,0,0,0,0,69671,0,0,0,1451114,805020,38.7,804694,0,755791,0,149896,0,663905,31.9,663766,0,628348,0,125964,0,25749,343243,294913,0,25735,343173,294858,0,25710,342988,259650,0,2678,71930,51356,0,0,0,0,0
13188,2021-07-05T00:00:00.000,27,MI,11618810,651800,4894320,6072690,0,116341,135181,148144,658140,9467178,9466829,9027689,2835300,326811,3886288,5252691,1388,293613,140725,86325,66563,180067,81519,51245,47303,94796,110143,115106,160604,9669105,5155046,51.6,5154727,60,4912036,62.6,1497931,84.8,4728149,47.3,4728065,55,4530300,57.8,1423210,80.6,332260,1868432,2526734,723,332247,1868412,2526684,722,332064,1867928,2329597,711,61370,714705,646666,469,113101,58602,34536,19963
13189,2021-07-05T00:00:00.000,27,MH,51300,10800,40500,0,0,87823,102839,112755,518339,33729,33702,33646,1965,990,32739,0,0,0,0,0,0,0,0,0,0,57742,67561,73952,19855,33786,18584,31.8,18565,37.2,18523,40.7,1088,11,16088,27.5,16080,32.2,16059,35.3,923,9.3,989,15088,11,0,989,15080,11,0,987,15063,9,0,46,877,0,0,0,0,0,0
13190,2021-07-05T00:00:00.000,27,WV,1899525,110200,863660,925665,0,105992,121933,132595,517566,1426348,1425454,1366958,527229,34584,657155,734296,313,25976,4,2,25970,13390,4,1,13385,79589,91502,95419,143655,1424777,786721,43.9,786118,50.5,751820,52.5,280462,76.4,671457,37.5,671180,43.1,647421,45.2,253799,69.2,35644,300419,335191,203,35631,300337,335009,203,35594,300135,311503,189,5791,130063,117854,91,12376,4,1,12371
13191,2021-07-05T00:00:00.000,27,MS,2671095,164600,1188880,1317615,0,89750,105936,117278,548825,1913816,1913727,1874076,681077,56418,883606,972824,968,53868,26183,12744,14941,31561,14359,7594,9608,64305,75899,82284,139940,1921020,1080208,36.3,1080124,42.8,1054834,46.3,372202,76.5,889510,29.9,889486,35.3,874452,38.4,328386,67.5,55610,400566,433287,47,55603,400559,433277,47,55561,400421,418423,47,14207,173519,140646,14,22189,11650,5095,5444
13192,2021-07-05T00:00:00.000,27,NJ,11580045,606300,4767480,6206265,0,130374,152002,166773,784803,9934599,9933946,9384216,2403549,374607,4019685,5540278,29,264977,129150,109301,26526,154835,74148,63111,17576,111849,130395,135149,162893,10235807,5624890,63.3,5624238,73.8,5315415,76.6,1322985,89.7,4952381,55.8,4952252,65,4706690,67.8,1207874,81.9,379805,1898969,2673545,62,379756,1898944,2673490,62,379598,1898596,2428443,53,78405,567597,561845,27,110948,55399,46171,9378
13193,2021-07-05T00:00:00.000,27,GU,215770,19500,74200,122070,0,130164,152421,167116,768220,191723,191709,176836,29157,4630,70532,116561,0,1,0,0,1,1,0,0,1,115657,135424,136961,103810,191928,103112,62.2,103102,72.8,94743,73.4,15164,54,91992,55.5,91988,65,85499,66.2,14115,50.3,4586,32969,54437,0,4586,32968,54434,0,4585,32960,47954,0,314,6030,7771,0,0,0,0,0
13194,2021-07-05T00:00:00.000,27,AK,831665,59300,358380,413985,0,113686,136590,150784,908050,674667,672745,637563,141580,26202,284525,363765,175,6644,2079,1362,3203,4287,1383,942,1962,92225,110489,115592,154584,669925,365304,49.9,364105,59.8,344199,62.4,75081,82,321665,44,320943,52.7,305551,55.4,70622,77.1,24305,131668,165652,40,24303,131666,164934,40,24184,131307,150023,37,2420,39888,28293,21,2317,675,410,1232
13195,2021-07-05T00:00:00.000,27,MA,9759160,444700,3909840,5404620,0,141591,162200,176168,834593,8905114,8876780,8351924,2070407,292970,3551675,5060259,210,321113,143607,132339,45167,180712,77224,71321,32167,129200,147535,150765,177059,8901295,4881084,70.8,4864392,80.8,4573619,82.6,1126543,96.3,4284989,62.2,4273588,71,4037657,72.9,1008695,86.3,293645,1639930,2351351,63,293638,1639922,2339965,63,292472,1634684,2110449,52,64512,459615,484548,20,138853,65541,60059,13253
13196,2021-07-05T00:00:00.000,27,CO,7043695,340300,2899920,3803475,0,122313,142699,156554,836134,6241363,6221734,5868622,1416487,222632,2596373,3419092,3266,130084,54904,42982,32198,77991,31783,25731,20477,108381,126047,130437,168147,6219920,3358568,58.3,3346936,67.8,3152260,70.1,737695,87.6,3015325,52.4,3007451,60.9,2849040,63.3,670740,79.6,219260,1212926,1582132,1007,219239,1212914,1574291,1007,218181,1209424,1420442,993,20137,332026,318253,324,51654,22716,17061,11877
13197,2021-07-05T00:00:00.000,27,ME,1857970,103100,801320,953550,0,138220,156799,169620,651314,1623236,1623139,1540283,506894,105628,685738,831452,418,38150,17095,15314,5741,22630,9572,9652,3406,120757,136981,140618,177692,1634903,896821,66.7,896728,75.7,852466,77.8,270862,95,832394,61.9,832366,70.2,794458,72.5,258102,90.5,104037,329568,398681,108,104020,329564,398674,108,103987,329516,360854,101,21536,118353,118176,37,15476,7498,5642,2336
13198,2021-07-05T00:00:00.000,27,RP,24600,3800,20800,0,0,137376,160868,176382,810811,25406,25406,25406,3113,2103,23302,1,0,0,0,0,0,0,0,0,0,141877,166139,182161,102604,25625,14450,80.7,14450,94.5,14449,99.9,1706,56.2,13273,74.1,13273,86.8,13273,95.2,1664,54.8,2104,11142,27,0,2104,11142,27,0,2104,11142,27,0,211,1444,9,0,0,0,0,0
13199,2021-07-05T00:00:00.000,27,IL,14688115,850700,5814920,8022495,0,115912,135527,149058,718867,13105822,13065857,12326939,3316414,461490,5156282,7477128,10922,426451,165059,114216,147176,276723,94511,66808,115404,103425,120558,125096,162312,13243697,7595107,59.9,7569619,69.8,7118578,72.2,1842271,90.2,5918519,46.7,5904387,54.5,5609054,56.9,1517374,74.3,460570,2225508,3228801,3640,460544,2225465,3214738,3640,458227,2219195,2928019,3613,66567,698229,750654,1924,148304,69774,46863,31667
13200,2021-07-05T00:00:00.000,27,DD2,4396060,186300,1842400,2366910,450,0,0,0,0,4315412,4312819,4161071,347137,155637,1756516,2402168,1091,0,0,0,0,0,0,0,0,0,0,0,0,4315412,2454006,0,2451515,0,2361384,0,192520,0,1855043,0,1854925,0,1796282,0,140130,0,152716,708039,994287,1,152699,708013,994212,1,152614,707935,935732,1,6137,50292,83701,0,0,0,0,0
13201,2021-07-05T00:00:00.000,27,AL,4845190,281300,2227400,2336490,0,98817,115723,127008,570132,3392366,3392053,3312480,1200211,113421,1572602,1706339,4,89534,47593,32214,9727,54433,28194,20182,6057,69187,81016,86831,141228,3489630,1976302,40.3,1975983,47.2,1925253,50.5,672682,79.2,1617556,33,1617521,38.6,1587177,41.6,581575,68.4,116082,720610,780739,125,116076,720601,780719,125,116025,720368,750659,125,30931,307422,243143,79,35512,19660,12134,3718
13202,2021-07-05T00:00:00.000,27,MP,72330,2600,20200,49530,0,127158,148901,163258,750467,56052,56052,51847,5291,428,7920,47704,0,1,0,0,1,1,0,0,1,98541,115390,117026,54897,56099,29718,52.2,29718,61.2,27176,61.3,2733,28.4,26787,47.1,26787,55.1,25121,56.7,2624,27.2,434,3798,22555,0,434,3798,22555,0,434,3798,20889,0,65,432,2127,0,0,0,0,0
13203,2021-07-05T00:00:00.000,27,TN,6335510,367800,2660120,3307590,0,92771,108567,119108,554097,5492952,5492316,5323115,1779999,170270,2232617,3077274,12791,108605,56571,30883,21151,66412,34008,19081,13323,80434,94118,100075,155677,5385141,2909523,42.6,2908982,49.8,2812048,52.9,909138,79.5,2570746,37.6,2570611,44.1,2501118,47,831986,72.8,164617,1007705,1394611,3813,164580,1007688,1394530,3813,164455,1007374,1325490,3799,28464,419719,381504,2299,42209,22594,11674,7941
13204,2021-07-05T00:00:00.000,27,MT,1112795,69600,496220,546975,0,104118,121273,132446,539048,946413,946284,910361,322657,38528,424387,482859,639,21389,10569,7190,3630,12528,6073,4250,2205,88551,103126,108352,156298,945923,513105,48,513007,55.9,492804,58.7,170529,82.6,461699,43.2,461669,50.3,446306,53.1,159160,77.1,37459,198894,225122,224,37454,198880,225111,224,37436,198815,209831,224,7923,76935,74178,124,8788,4453,2910,1425
13205,2021-07-05T00:00:00.000,27,IN,6704100,427500,2683920,3592680,0,99582,117512,129818,617467,5850855,5850548,5603290,1809868,217099,2296377,3319870,17509,142519,91281,37061,14177,80741,49976,21369,9396,86908,102551,108502,166694,5817692,3062979,45.5,3062701,53.7,2927829,56.7,901378,83,2873975,42.7,2873874,50.4,2766688,53.6,877397,80.8,213039,1088605,1566588,5743,213023,1088593,1566515,5743,212891,1088394,1459682,5721,25227,435604,413550,3016,61550,41036,15590,4924
13206,2021-07-05T00:00:00.000,27,WI,6126845,318700,2622820,3185325,0,105228,122542,134483,602299,5979967,5979616,5704176,1833437,238475,2461238,3279600,654,182354,85958,59612,36784,115871,50721,36165,28985,102706,119597,125206,180236,5937281,3145419,54,3144983,62.9,2993116,65.7,918293,90.3,2929617,50.3,2929477,58.6,2809179,61.7,887277,87.2,230694,1156238,1542393,292,230678,1156225,1542282,292,230554,1155984,1422356,285,24516,431549,431089,123,65837,34733,23245,7859
13207,2021-07-05T00:00:00.000,27,KY,4475215,266500,1969920,2238795,0,100169,117578,129162,596247,4029638,4028591,3872251,1190883,167056,1759629,2102418,535,95455,44003,27977,23475,54634,24052,15960,14622,90195,105844,111760,158665,4052447,2227041,49.8,2226710,58.5,2136171,61.7,646670,86.2,1963252,43.9,1963203,51.6,1896599,54.7,590413,78.7,163470,817512,981646,624,163450,817502,981628,623,163379,817355,915248,617,34088,269726,286229,370,40551,19691,11903,8957
13208,2021-07-05T00:00:00.000,27,MD,8468140,439400,3344060,4684680,0,140069,164019,179753,882653,6936541,6936199,6514348,1660045,266351,2688173,3975007,7010,194891,94040,74550,26301,115470,52387,43317,19766,114735,134347,138280,173030,6977066,3770496,62.4,3770077,73,3539274,75.1,883491,92.1,3421254,56.6,3421109,66.3,3232455,68.6,831768,86.7,258681,1273370,1887182,2021,258654,1273338,1887096,2021,258548,1273080,1698855,1972,49498,397372,384280,618,78303,41076,30514,6713
13209,2021-07-05T00:00:00.000,27,SD,960725,59400,435080,466245,0,108598,130162,143916,632593,823564,823540,790748,261496,26134,359814,437603,13,12573,7709,2105,2759,7350,4583,1388,1379,93094,111576,118454,172183,827909,449312,50.8,449286,60.9,429625,64.4,138843,91.4,403797,45.6,403786,54.7,390780,58.5,130448,85.9,26299,172613,204869,16,26298,172611,204861,16,26286,172568,191910,16,3741,67260,59438,9,5274,3121,733,1420
13210,2021-07-05T00:00:00.000,27,VA,10386145,545400,4076740,5764005,0,121681,142140,155605,764302,9319591,9289610,8744418,2271247,333182,3562658,5421204,2547,216796,110406,80946,25444,119827,58833,44532,16462,109186,127133,131009,167138,9340910,5079798,59.5,5061990,69.3,4762372,71.3,1210771,89.1,4473408,52.4,4461899,61.1,4220572,63.2,1102433,81.1,328525,1655662,2488450,771,328443,1655499,2477186,771,327085,1650559,2242166,762,61821,526252,513904,456,88325,45720,32867,9738
13211,2021-07-05T00:00:00.000,27,AZ,8141580,431000,3397180,4313400,0,111855,131188,144393,622144,6822560,6821756,6495018,2121136,241810,2901429,3672836,6485,126413,61005,41387,24021,77121,34447,24256,18418,93733,109921,115191,162088,6702399,3705400,50.9,3704663,59.7,3523162,62.5,1112319,85,3170631,43.6,3170308,51.1,3033125,53.8,962163,73.5,233109,1286514,1648870,2138,232880,1286495,1648795,2138,232768,1286114,1512119,2124,40894,476173,443859,1237,48792,26251,16878,5663
13212,2021-07-05T00:00:00.000,27,OR,5644595,310200,2333540,3000855,0,133830,154741,168436,736815,4610456,4596539,4350321,1245140,175687,1815233,2616782,2754,122412,60047,45472,16893,73223,34721,27082,11420,109311,126010,129815,162534,4634552,2494858,59.2,2486836,68.2,2352200,70.2,663109,86.6,2288741,54.3,2283052,62.6,2170748,64.8,630235,82.3,173529,862079,1252561,572,173527,862074,1246880,571,172773,859358,1138061,556,44289,287441,298225,280,49153,25366,18234,5553
13213,2021-07-05T00:00:00.000,27,WY,517365,34000,249560,233805,0,89392,105430,116255,521648,431128,431107,417829,145769,17463,204617,208815,233,6777,1398,692,4687,3635,637,347,2651,74492,87852,93889,146976,422607,231018,39.9,230995,47.1,223383,50.2,77004,77.6,204618,35.4,204613,41.7,199112,44.7,71802,72.4,16368,92207,95988,55,16367,92207,95984,55,16359,92191,90507,55,2701,37137,31940,24,3115,752,341,2022
13214,2021-07-05T00:00:00.000,27,HI,1947570,81700,768800,1097070,0,137553,160809,174513,725492,1688135,1683594,1598168,484363,36819,591196,966357,93763,24812,11051,12487,1274,13392,5739,6768,885,119229,139013,143205,180431,1699186,993032,70.1,989243,81.7,933822,83.7,269507,99.9,739086,52.2,737603,60.9,706829,63.3,224985,83.8,37286,257220,426496,18084,37253,257173,425104,18073,37140,256642,394980,18067,8253,94470,120852,1410,9637,4496,4752,389
13215,2021-07-05T00:00:00.000,27,ID,1673910,100100,711520,862290,0,93668,111937,125025,575880,1333663,1333638,1333139,455563,51794,572378,708561,930,26931,8500,4899,13532,15689,4737,2894,8058,74629,89182,99572,156729,1337933,711469,39.8,711436,47.6,710390,53.1,234925,80.8,649439,36.3,649420,43.4,648828,48.5,222316,76.5,51628,265622,331896,293,51619,265619,331889,293,51609,265607,331320,292,9306,103450,109433,127,11059,3653,1951,5455
13216,2021-07-05T00:00:00.000,27,UT,3229880,172400,1379700,1677780,0,100746,124597,141987,882790,2857296,2856766,2680051,606769,123845,1162915,1570536,0,55359,20621,19017,15721,33251,12404,11351,9496,89125,110204,117816,165842,2832950,1566694,48.9,1566295,60.4,1463929,64.4,320895,87.7,1201436,37.5,1201292,46.3,1129295,49.6,224955,61.5,119551,457098,624785,2,119522,457079,624689,2,119288,456864,553141,2,13293,98833,112829,0,21852,8070,7604,6178
13217,2021-07-05T00:00:00.000,27,VI,78810,900,23700,54210,0,75287,88159,96660,444325,78569,78497,76377,23941,986,24146,53437,0,100,0,0,100,97,0,0,97,75056,87809,93676,134978,75938,41397,39.5,41343,46.2,40122,49.2,12774,72,35336,33.8,35315,39.5,34463,42.3,11403,64.3,973,10916,23445,2,971,10910,23432,2,969,10901,22591,2,337,4579,6485,2,3,0,0,3
13218,2021-07-05T00:00:00.000,27,FL,25002165,1694500,10155500,13152165,0,116410,133730,144959,555933,21299630,21291441,20576015,7881900,1027992,8527713,11693526,50399,405369,208939,119213,77217,229925,117562,67670,44693,99171,113882,119296,175257,21012078,11642716,54.2,11635249,62.2,11222801,65.1,4051016,90.1,9968647,46.4,9967212,53.3,9675942,56.1,3538836,78.7,1011325,3779963,5161072,16287,1010619,3779370,5160936,16287,1010141,3778919,4870627,16255,177771,1750599,1599418,11048,173865,89638,50616,33611
13219,2021-07-05T00:00:00.000,27,US,383068740,21434300,158591860,203042580,0,115383,135099,148327,700352,330994939,330647221,314714998,90778835,12634929,134907445,183189391,263174,7894851,3677168,2707277,1510406,4657069,2063879,1557822,1035368,99698,116612,121860,165968,330994939,182607097,55,182384523,64.3,173357018,67.1,48375131,88.4,157524223,47.4,157396412,55.5,150472116,58.3,43040720,78.7,12473680,61518257,83459896,72390,12471092,61514678,83338286,72355,12397182,61192977,76810294,71662,2021814,20569570,20417781,31556,3196029,1583899,1128696,483434
13220,2021-07-05T00:00:00.000,27,PA,15692205,1060700,6686620,7944885,0,122576,141607,154339,655655,14012901,14008864,13381973,4351451,541958,5804924,7665562,457,432680,220412,193342,18926,239834,119742,106857,13235,109459,126416,131617,181813,14045680,8095496,63.2,8092591,73,7718529,75.9,2432575,99.9,6424081,50.2,6422905,58,6173587,60.7,1963739,82,545113,2530790,3347836,342,545073,2530665,3346825,342,544801,2529236,3099226,324,75208,930108,958255,168,191865,99801,85792,6272
13221,2021-07-05T00:00:00.000,27,WA,9413055,495000,3818220,5099835,0,123614,144796,158154,778117,8668740,8667939,8189456,2120326,354269,3454701,4854408,5362,164938,71646,53344,39948,99848,42062,32396,25390,113839,133334,137596,175274,8663264,4707543,61.8,4706798,72.4,4442884,74.6,1106464,91.5,4202908,55.2,4202713,64.6,3993105,67.1,1038290,85.8,351356,1618992,2230914,1646,351338,1618945,2230784,1646,351151,1618429,2021901,1624,52788,475583,508954,965,64219,28984,20529,14706
13222,2021-07-05T00:00:00.000,27,DE,1282095,65800,525800,690495,0,131664,152665,166464,678695,1049511,1049326,996139,333756,45234,419391,584411,475,36369,11816,8600,15953,24005,6583,5126,12296,107779,124948,129336,176678,1025557,570780,58.6,570623,67.9,542599,70.4,176524,93.4,493000,50.6,492965,58.7,471319,61.2,157185,83.2,44466,187068,261248,218,44458,187064,261225,218,44431,186972,239698,218,8627,64905,83525,128,12184,5072,3414,3698
13223,2021-07-05T00:00:00.000,27,RI,1515025,61600,617460,835965,0,143013,163347,177224,809975,1284039,1283947,1215414,344035,47024,507451,729453,111,51871,26618,16496,8757,30257,14413,9264,6580,121209,138432,142176,183931,1272657,687879,64.9,687762,74.2,650798,76.1,178614,95.5,628443,59.3,628410,67.8,597856,69.9,169151,90.4,46984,239818,341619,22,46983,239814,341591,22,46966,239768,311101,21,5790,77492,85861,8,21365,12096,7109,2160
13224,2021-07-05T00:00:00.000,27,ND,718510,36500,314240,367770,0,94285,112752,123478,599533,646264,645240,624076,193714,28733,275950,341581,0,6629,3027,2232,1370,3571,1590,1170,811,84805,101254,107250,161637,615238,336369,44.1,335766,52.7,324508,55.8,99864,83.3,298129,39.1,297788,46.7,289416,49.7,89131,74.4,25749,123564,148815,1,25746,123559,148482,1,25626,123378,140411,1,3467,44139,41525,0,3019,1411,1056,552
13225,2021-07-05T00:00:00.000,27,DC,1062495,54400,423680,584415,0,150549,174250,183956,1216460,873589,873510,851695,170257,28077,344469,500656,387,9009,4253,3897,859,5403,2354,2352,697,123782,143256,147459,194929,785500,436060,61.8,435972,71.5,421525,73,74734,85.6,373723,53,373682,61.3,364500,63.1,66852,76.5,31396,142335,199796,196,31394,142330,199762,196,31377,142289,190649,185,2216,37738,26874,24,3498,1836,1501,161
13226,2021-07-05T00:00:00.000,27,FM,78800,10200,68600,0,0,76030,89030,97614,448722,51163,51151,51130,4262,5099,46064,0,0,151,0,151,0,89,0,89,0,49365,57792,63338,24270,51516,30455,29.4,30444,34.4,30417,37.7,2500,14.2,25757,24.9,25751,29.1,25744,31.9,2252,12.8,5074,20634,49,0,5069,20633,49,0,5065,20630,49,0,478,1769,5,0,62,0,62,0
13227,2021-07-05T00:00:00.000,27,AS,54030,600,15600,37830,0,97021,113611,124565,572594,47310,47304,44345,4945,380,11747,35183,0,0,0,0,0,0,0,0,0,84954,99468,102236,52406,47566,26226,47.1,26222,55.1,24261,55.9,2644,28,21583,38.8,21581,45.4,20588,47.5,2396,25.4,387,5354,15842,0,387,5353,15841,0,386,5341,14861,0,18,969,1409,0,0,0,0,0
13228,2021-07-06T00:00:00.000,27,ME,1857970,103100,801320,953550,0,138220,156799,169620,651314,1623620,1623523,1540633,506929,105646,685984,831572,418,38150,17095,15314,5741,22630,9572,9652,3406,120786,137014,140650,177705,1635310,897025,66.7,896932,75.7,852647,77.8,270875,95,832621,61.9,832593,70.3,794667,72.5,258127,90.5,104064,329693,398756,108,104047,329689,398749,108,104014,329641,360911,101,21538,118370,118182,37,15476,7498,5642,2336
13229,2021-07-06T00:00:00.000,27,UT,3229880,172400,1379700,1677780,0,100746,124597,141987,882790,2857298,2856768,2680053,606769,123845,1162915,1570538,0,55359,20621,19017,15721,33251,12404,11351,9496,89125,110204,117816,165842,2832977,1566715,48.9,1566316,60.4,1463948,64.4,320895,87.7,1201445,37.5,1201301,46.3,1129304,49.6,224955,61.5,119554,457100,624789,2,119525,457081,624693,2,119291,456866,553145,2,13293,98833,112829,0,21852,8070,7604,6178
13230,2021-07-06T00:00:00.000,27,MI,11618810,651800,4894320,6072690,0,116341,135181,148144,658140,9468301,9467952,9028611,2835438,326908,3886593,5253412,1388,293613,140725,86325,66563,180067,81519,51245,47303,94808,110156,115118,160612,9670317,5155585,51.6,5155266,60,4912501,62.6,1497996,84.9,4728832,47.4,4728748,55,4530849,57.8,1423280,80.6,332362,1868614,2527133,723,332349,1868594,2527083,722,332166,1868109,2329863,711,61385,714734,646692,469,113101,58602,34536,19963
13231,2021-07-06T00:00:00.000,27,OH,12416095,655500,5208400,6552195,0,106219,124152,136275,606752,10770824,10770582,10307958,3351474,433508,4404642,5919269,13405,368541,170217,118365,79959,217258,94640,68756,53862,92144,107698,113136,163781,10645162,5668419,48.5,5668163,56.7,5419669,59.5,1715949,83.9,5280628,45.2,5280563,52.8,5071058,55.7,1639852,80.1,418221,2063148,2795168,4091,418204,2063139,2795129,4091,418055,2062824,2586140,4039,78296,749975,809467,2114,148261,73539,48385,26337
13232,2021-07-06T00:00:00.000,27,RI,1515025,61600,617460,835965,0,143013,163347,177224,809975,1286436,1286344,1217311,344150,47085,508098,731134,119,51871,26618,16496,8757,30257,14413,9264,6580,121435,138691,142398,183992,1274958,688993,65,688876,74.3,651680,76.2,178671,95.5,629683,59.4,629650,67.9,598846,70.1,169211,90.5,47046,240168,342446,23,47045,240164,342418,23,47028,240118,311678,22,5798,77509,85896,8,21365,12096,7109,2160
13233,2021-07-06T00:00:00.000,27,CO,7043695,340300,2899920,3803475,0,122313,142699,156554,836134,6245280,6225649,5872094,1416742,223046,2598354,3420605,3275,130084,54904,42982,32198,77991,31783,25731,20477,108449,126126,130514,168177,6223772,3359951,58.3,3348319,67.8,3153476,70.1,737793,87.6,3018088,52.4,3010212,61,2851520,63.4,670864,79.6,219657,1214454,1582967,1010,219636,1214442,1575124,1010,218575,1210944,1421005,996,20157,332085,318296,326,51654,22716,17061,11877
