month,unemployment_rate,COUNTYFP,cases_avg_per_100k,deaths_avg_per_100k,party
2020-08,6.3,1045,740.9499999999999,43.80999999999998,REPUBLICAN
2020-07,6.5,1045,1005.2099999999999,34.57,REPUBLICAN
2020-06,6.5,1045,262.33,0.0,REPUBLICAN
2020-05,5.8,1045,153.39000000000004,0.0,REPUBLICAN
2020-04,8.7,1045,50.769999999999996,0.0,REPUBLICAN
2020-03,2.7,1045,,,REPUBLICAN
2020-02,2.7,1045,,,REPUBLICAN
2020-01,3.1,1045,,,REPUBLICAN
2021-07,7.9,1047,271.52000000000004,12.979999999999999,DEMOCRAT
2021-06,7.5,1047,52.94000000000001,11.159999999999998,DEMOCRAT
2021-05,6.0,1047,177.76999999999995,10.690000000000005,DEMOCRAT
2021-04,6.1,1047,146.42000000000002,8.750000000000002,DEMOCRAT
2021-03,6.9,1047,272.0200000000001,29.279999999999994,DEMOCRAT
2021-02,8.1,1047,598.3000000000001,92.89999999999996,DEMOCRAT
2021-01,8.6,1047,1305.3799999999997,190.07,DEMOCRAT
2020-12,7.4,1047,1284.89,21.099999999999994,DEMOCRAT
2020-11,7.7,1047,991.6400000000002,12.610000000000007,DEMOCRAT
2020-10,8.9,1047,262.06,2.6599999999999997,DEMOCRAT
2020-09,13.3,1047,582.7399999999999,2.6599999999999997,DEMOCRAT
2020-08,13.9,1047,828.4399999999999,9.989999999999998,DEMOCRAT
2020-07,14.9,1047,1430.27,36.45,DEMOCRAT
2020-06,13.6,1047,1364.9499999999998,12.66,DEMOCRAT
2020-05,12.8,1047,554.9699999999999,1.1400000000000001,DEMOCRAT
2020-04,20.6,1047,112.31,6.91,DEMOCRAT
2020-03,4.8,1047,5.390000000000001,0.0,DEMOCRAT
2020-02,5.0,1047,,,DEMOCRAT
2020-01,5.4,1047,,,DEMOCRAT
2021-07,2.4,1049,533.55,1.9999999999999998,REPUBLICAN
2021-06,2.7,1049,154.86000000000007,2.8000000000000003,REPUBLICAN
2021-05,2.0,1049,134.76,5.400000000000001,REPUBLICAN
2021-04,2.0,1049,151.80000000000007,7.2,REPUBLICAN
2021-03,2.5,1049,307.09,7.200000000000001,REPUBLICAN
2021-02,2.5,1049,562.5500000000001,67.37000000000002,REPUBLICAN
2021-01,2.8,1049,1762.93,95.55000000000001,REPUBLICAN
2020-12,2.5,1049,2721.580000000001,31.999999999999993,REPUBLICAN
2020-11,2.7,1049,1808.2599999999998,12.339999999999995,REPUBLICAN
2020-10,2.9,1049,1510.1100000000001,12.830000000000002,REPUBLICAN
2020-09,4.7,1049,425.69000000000005,6.600000000000003,REPUBLICAN
2020-08,5.1,1049,785.0599999999998,9.199999999999998,REPUBLICAN
2020-07,5.6,1049,1447.31,7.6,REPUBLICAN
2020-06,5.7,1049,400.12999999999994,2.8,REPUBLICAN
2020-05,6.0,1049,247.98999999999998,1.4,REPUBLICAN
2020-04,11.0,1049,95.85000000000001,2.8,REPUBLICAN
2020-03,2.6,1049,4.2,0.0,REPUBLICAN
2020-02,2.6,1049,,,REPUBLICAN
2020-01,3.1,1049,,,REPUBLICAN
2021-07,2.6,1051,551.84,4.120000000000001,REPUBLICAN
2021-06,3.0,1051,112.34999999999997,7.3699999999999966,REPUBLICAN
2021-05,2.3,1051,240.47000000000003,4.46,REPUBLICAN
2021-04,2.4,1051,219.23999999999998,10.129999999999999,REPUBLICAN
2021-03,2.8,1051,691.55,25.720000000000013,REPUBLICAN
2021-02,3.0,1051,1101.2000000000003,70.98,REPUBLICAN
2021-01,3.2,1051,2840.84,55.58,REPUBLICAN
2020-12,2.8,1051,2551.7999999999997,22.400000000000002,REPUBLICAN
2020-11,3.1,1051,975.29,9.029999999999998,REPUBLICAN
2020-10,3.5,1051,702.5899999999998,10.23,REPUBLICAN
2020-09,5.5,1051,678.8599999999998,4.61,REPUBLICAN
2020-08,5.8,1051,737.2399999999998,11.779999999999994,REPUBLICAN
2020-07,6.5,1051,932.32,29.280000000000005,REPUBLICAN
2020-06,6.6,1051,585.7700000000001,8.359999999999996,REPUBLICAN
2020-05,6.2,1051,286.73999999999995,7.419999999999996,REPUBLICAN
2020-04,10.7,1051,86.65,1.6199999999999997,REPUBLICAN
2020-03,2.4,1051,14.770000000000003,0.0,REPUBLICAN
2020-02,2.5,1051,,,REPUBLICAN
2020-01,2.8,1051,,,REPUBLICAN
2021-07,3.9,1053,691.45,6.629999999999999,REPUBLICAN
2021-06,4.3,1053,180.73999999999995,8.19,REPUBLICAN
2021-05,3.6,1053,118.05000000000001,5.459999999999999,REPUBLICAN
2021-04,3.6,1053,172.48999999999998,2.7300000000000004,REPUBLICAN
2021-03,4.1,1053,209.33000000000004,8.579999999999998,REPUBLICAN
2021-02,4.4,1053,835.5699999999998,66.69000000000001,REPUBLICAN
2021-01,4.7,1053,2432.52,33.93000000000001,REPUBLICAN
2020-12,3.9,1053,1612.97,8.19,REPUBLICAN
2020-11,4.1,1053,630.24,0.78,REPUBLICAN
2020-10,4.7,1053,407.98999999999995,18.330000000000002,REPUBLICAN
2020-09,7.3,1053,617.3699999999999,10.200000000000001,REPUBLICAN
2020-08,7.8,1053,1260.79,21.060000000000006,REPUBLICAN
2020-07,8.2,1053,1923.7400000000007,36.620000000000005,REPUBLICAN
2020-06,8.0,1053,446.54999999999995,8.190000000000001,REPUBLICAN
2020-05,6.8,1053,85.0,5.46,REPUBLICAN
2020-04,10.7,1053,76.55000000000003,2.7300000000000004,REPUBLICAN
2020-03,3.3,1053,1.9500000000000002,0.0,REPUBLICAN
2020-02,3.3,1053,,,REPUBLICAN
2020-01,3.7,1053,,,REPUBLICAN
2021-07,4.0,1055,543.4100000000001,5.410000000000002,REPUBLICAN
2021-06,4.3,1055,251.14999999999998,6.4399999999999995,REPUBLICAN
2021-05,3.4,1055,183.68000000000004,6.300000000000002,REPUBLICAN
2021-04,3.4,1055,120.04000000000003,10.870000000000003,REPUBLICAN
2021-03,4.0,1055,455.8400000000001,26.740000000000006,REPUBLICAN
2021-02,4.3,1055,782.1199999999998,93.18000000000004,REPUBLICAN
2021-01,4.6,1055,2514.239999999999,126.72999999999996,REPUBLICAN
2020-12,4.0,1055,3463.890000000001,25.710000000000004,REPUBLICAN
2020-11,4.5,1055,1794.8299999999995,13.3,REPUBLICAN
2020-10,5.3,1055,873.0899999999999,6.860000000000001,REPUBLICAN
2020-09,8.3,1055,751.9499999999999,8.449999999999998,REPUBLICAN
2020-08,9.1,1055,946.27,20.30000000000002,REPUBLICAN
2020-07,9.9,1055,1195.59,4.7600000000000025,REPUBLICAN
2020-06,9.9,1055,293.74,1.8200000000000007,REPUBLICAN
2020-05,10.5,1055,118.5,2.800000000000001,REPUBLICAN
2020-04,19.2,1055,120.83,9.130000000000004,REPUBLICAN
2020-03,3.8,1055,5.32,0.0,REPUBLICAN
2020-02,3.9,1055,,,REPUBLICAN
2020-01,4.1,1055,,,REPUBLICAN
2021-07,2.9,1057,348.6399999999999,8.780000000000001,REPUBLICAN
2021-06,3.3,1057,372.4899999999999,6.16,REPUBLICAN
2021-05,2.5,1057,195.95999999999998,0.0,REPUBLICAN
2021-04,2.5,1057,330.3599999999998,18.43,REPUBLICAN
2021-03,3.1,1057,367.36999999999983,21.1,REPUBLICAN
2021-02,3.1,1057,995.5099999999992,149.25,REPUBLICAN
2021-01,3.3,1057,2665.750000000001,101.34000000000002,REPUBLICAN
2020-12,2.9,1057,3064.5000000000005,18.41,REPUBLICAN
2020-11,3.2,1057,1870.0500000000004,17.560000000000006,REPUBLICAN
2020-10,3.7,1057,800.0799999999998,36.24000000000001,REPUBLICAN
2020-09,5.1,1057,949.0599999999995,22.339999999999996,REPUBLICAN
2020-08,5.6,1057,912.2599999999995,6.16,REPUBLICAN
2020-07,6.2,1057,548.55,24.54,REPUBLICAN
2020-06,7.2,1057,329.4599999999999,6.16,REPUBLICAN
2020-05,7.0,1057,59.19,0.0,REPUBLICAN
2020-04,10.3,1057,37.099999999999994,0.0,REPUBLICAN
2020-03,2.7,1057,1.76,0.0,REPUBLICAN
2020-02,2.8,1057,,,REPUBLICAN
2020-01,3.3,1057,,,REPUBLICAN
2021-07,2.7,1059,547.0699999999999,0.0,REPUBLICAN
2021-06,2.7,1059,159.89999999999998,3.22,REPUBLICAN
2021-05,2.0,1059,185.51999999999992,0.0,REPUBLICAN
2021-04,2.1,1059,133.51,3.6400000000000006,REPUBLICAN
2021-03,2.4,1059,274.49999999999994,19.600000000000005,REPUBLICAN
2021-02,2.3,1059,525.19,69.71999999999996,REPUBLICAN
2021-01,2.6,1059,2013.3799999999997,56.95999999999998,REPUBLICAN
2020-12,2.2,1059,2135.4499999999994,9.600000000000001,REPUBLICAN
2020-11,2.5,1059,1369.2699999999995,8.210000000000003,REPUBLICAN
2020-10,2.7,1059,966.9599999999999,7.82,REPUBLICAN
2020-09,4.4,1059,804.92,11.460000000000004,REPUBLICAN
2020-08,4.9,1059,1286.8200000000002,20.05,REPUBLICAN
2020-07,5.6,1059,967.4200000000001,26.47000000000001,REPUBLICAN
2020-06,5.9,1059,1013.4300000000002,14.610000000000007,REPUBLICAN
2020-05,5.5,1059,1505.4499999999998,21.000000000000007,REPUBLICAN
2020-04,10.6,1059,136.06000000000003,3.4300000000000006,REPUBLICAN
2020-03,2.6,1059,9.13,0.0,REPUBLICAN
2020-02,3.4,1059,,,REPUBLICAN
2020-01,3.0,1059,,,REPUBLICAN
2021-07,2.7,1061,657.44,7.62,REPUBLICAN
2021-06,3.0,1061,129.45,3.7800000000000002,REPUBLICAN
2021-05,2.3,1061,274.42999999999995,22.839999999999993,REPUBLICAN
2021-04,2.4,1061,127.12000000000005,7.03,REPUBLICAN
2021-03,2.8,1061,217.68000000000004,15.759999999999998,REPUBLICAN
2021-02,2.8,1061,758.5099999999996,71.24,REPUBLICAN
2021-01,2.9,1061,2212.11,121.84,REPUBLICAN
2020-12,2.6,1061,1520.9600000000003,39.19000000000002,REPUBLICAN
2020-11,2.7,1061,1065.81,3.7800000000000002,REPUBLICAN
2020-10,2.9,1061,1180.19,11.039999999999996,REPUBLICAN
2020-09,4.5,1061,794.4600000000002,6.039999999999999,REPUBLICAN
2020-08,4.8,1061,829.8199999999999,10.309999999999995,REPUBLICAN
2020-07,5.4,1061,555.3700000000001,3.7800000000000002,REPUBLICAN
2020-06,5.5,1061,79.10999999999999,0.0,REPUBLICAN
2020-05,4.9,1061,125.35,0.0,REPUBLICAN
2020-04,7.6,1061,29.929999999999993,0.0,REPUBLICAN
2020-03,2.7,1061,,,REPUBLICAN
2020-02,2.6,1061,,,REPUBLICAN
2020-01,3.1,1061,,,REPUBLICAN
2021-07,7.1,1063,595.3300000000002,26.40000000000001,DEMOCRAT
2021-06,7.3,1063,112.68,0.0,DEMOCRAT
2021-05,5.7,1063,89.12000000000002,0.0,DEMOCRAT
2021-04,6.0,1063,255.39000000000001,1.76,DEMOCRAT
2021-03,7.2,1063,436.19,22.880000000000006,DEMOCRAT
2021-02,7.7,1063,1071.7600000000002,80.99000000000001,DEMOCRAT
2021-01,8.4,1063,1817.63,66.91999999999999,DEMOCRAT
2020-12,7.3,1063,2715.8800000000006,26.400000000000002,DEMOCRAT
2020-11,7.7,1063,994.51,21.120000000000005,DEMOCRAT
2020-10,8.8,1063,583.74,14.08,DEMOCRAT
2020-09,13.4,1063,294.70999999999987,7.04,DEMOCRAT
2020-08,14.2,1063,585.6000000000003,45.75999999999999,DEMOCRAT
2020-07,14.5,1063,933.5,51.040000000000006,DEMOCRAT
2020-06,14.0,1063,857.7700000000001,31.680000000000003,DEMOCRAT
2020-05,13.6,1063,653.3599999999999,43.99999999999999,DEMOCRAT
2020-04,21.0,1063,561.86,5.28,DEMOCRAT
2020-03,4.9,1063,22.880000000000003,0.0,DEMOCRAT
2020-02,5.0,1063,,,DEMOCRAT
2020-01,5.3,1063,,,DEMOCRAT
2021-07,6.0,1065,415.14,6.860000000000001,DEMOCRAT
2021-06,6.3,1065,169.81999999999996,0.0,DEMOCRAT
2021-05,4.9,1065,282.03000000000014,20.560000000000006,DEMOCRAT
2021-04,4.5,1065,345.28,14.639999999999999,DEMOCRAT
2021-03,5.5,1065,502.00999999999993,44.93999999999998,DEMOCRAT
2021-02,6.7,1065,1317.2699999999998,113.17999999999998,DEMOCRAT
2021-01,7.2,1065,3474.9800000000005,114.11999999999999,DEMOCRAT
2020-12,6.1,1065,3161.9599999999996,13.720000000000004,DEMOCRAT
2020-11,6.4,1065,1232.4500000000003,6.860000000000001,DEMOCRAT
2020-10,7.7,1065,907.1099999999997,13.720000000000004,DEMOCRAT
2020-09,11.2,1065,649.8999999999997,2.94,DEMOCRAT
2020-08,11.8,1065,797.1400000000001,27.36,DEMOCRAT
2020-07,12.2,1065,1095.0,34.35,DEMOCRAT
2020-06,12.2,1065,879.5400000000001,88.77000000000004,DEMOCRAT
2020-05,12.4,1065,737.18,31.229999999999997,DEMOCRAT
2020-04,21.1,1065,282.8299999999999,22.8,DEMOCRAT
2020-03,4.0,1065,1.96,0.0,DEMOCRAT
2020-02,3.9,1065,,,DEMOCRAT
2020-01,4.2,1065,,,DEMOCRAT
2021-07,3.0,1067,779.6400000000001,5.81,REPUBLICAN
2021-06,3.3,1067,143.77,5.81,REPUBLICAN
2021-05,2.8,1067,283.96000000000004,0.0,REPUBLICAN
2021-04,2.7,1067,166.53000000000003,11.62,REPUBLICAN
2021-03,3.2,1067,313.3,5.81,REPUBLICAN
2021-02,3.3,1067,1083.31,66.39999999999999,REPUBLICAN
2021-01,3.7,1067,2603.0299999999993,125.32999999999998,REPUBLICAN
2020-12,3.1,1067,1938.82,11.62,REPUBLICAN
2020-11,3.4,1067,742.3200000000002,0.0,REPUBLICAN
2020-10,3.5,1067,1357.44,5.81,REPUBLICAN
2020-09,5.5,1067,848.5799999999997,5.81,REPUBLICAN
2020-08,5.7,1067,719.91,0.0,REPUBLICAN
2020-07,5.7,1067,622.9900000000001,0.0,REPUBLICAN
2020-06,6.3,1067,343.03999999999996,11.62,REPUBLICAN
2020-05,6.0,1067,285.6,5.81,REPUBLICAN
2020-04,8.7,1067,130.31000000000003,5.81,REPUBLICAN
2020-03,3.2,1067,,,REPUBLICAN
2020-02,3.1,1067,,,REPUBLICAN
2020-01,3.7,1067,,,REPUBLICAN
2021-07,3.3,1069,885.23,3.1299999999999986,REPUBLICAN
2021-06,3.7,1069,102.67000000000002,4.949999999999999,REPUBLICAN
2021-05,2.8,1069,183.6,4.509999999999999,REPUBLICAN
2021-04,2.9,1069,161.54999999999995,10.120000000000008,REPUBLICAN
2021-03,3.4,1069,266.85999999999996,11.930000000000001,REPUBLICAN
2021-02,3.7,1069,739.36,66.63,REPUBLICAN
2021-01,4.0,1069,2134.5899999999997,117.48000000000002,REPUBLICAN
2020-12,3.4,1069,1666.29,25.190000000000005,REPUBLICAN
2020-11,3.8,1069,961.84,3.3899999999999983,REPUBLICAN
2020-10,4.2,1069,1307.72,12.549999999999997,REPUBLICAN
2020-09,6.6,1069,854.73,4.9399999999999995,REPUBLICAN
2020-08,7.0,1069,756.35,3.59,REPUBLICAN
2020-07,7.2,1069,734.5900000000001,7.91,REPUBLICAN
2020-06,7.3,1069,215.04000000000002,1.4299999999999997,REPUBLICAN
2020-05,6.6,1069,106.87,1.8099999999999996,REPUBLICAN
2020-04,10.2,1069,82.43,4.090000000000001,REPUBLICAN
2020-03,2.7,1069,5.43,0.0,REPUBLICAN
2020-02,2.7,1069,,,REPUBLICAN
2020-01,3.1,1069,,,REPUBLICAN
2021-07,2.7,1071,589.4499999999999,7.49,REPUBLICAN
2021-06,3.1,1071,297.85999999999996,2.24,REPUBLICAN
2021-05,2.4,1071,142.73999999999998,3.87,REPUBLICAN
2021-04,2.3,1071,194.05000000000007,7.709999999999999,REPUBLICAN
2021-03,2.8,1071,360.06,8.879999999999999,REPUBLICAN
2021-02,3.0,1071,666.8100000000003,79.93999999999998,REPUBLICAN
2021-01,3.1,1071,2315.29,50.660000000000004,REPUBLICAN
2020-12,2.8,1071,3466.4200000000005,21.309999999999995,REPUBLICAN
2020-11,3.0,1071,1804.7400000000002,13.869999999999996,REPUBLICAN
2020-10,3.2,1071,1257.7599999999998,10.8,REPUBLICAN
2020-09,5.3,1071,555.91,5.310000000000003,REPUBLICAN
2020-08,5.8,1071,1165.25,6.950000000000001,REPUBLICAN
2020-07,6.4,1071,972.4200000000001,3.9200000000000017,REPUBLICAN
2020-06,7.2,1071,257.65000000000003,1.9600000000000002,REPUBLICAN
2020-05,7.2,1071,60.239999999999995,0.0,REPUBLICAN
2020-04,12.8,1071,78.85999999999999,1.9600000000000002,REPUBLICAN
2020-03,3.1,1071,9.98,1.9600000000000002,REPUBLICAN
2020-02,3.2,1071,,,REPUBLICAN
2020-01,3.6,1071,,,REPUBLICAN
2021-07,3.6,1073,460.1700000000001,2.8899999999999992,DEMOCRAT
2021-06,3.9,1073,152.87000000000003,4.99,DEMOCRAT
2021-05,3.0,1073,159.28000000000003,5.5699999999999985,DEMOCRAT
2021-04,3.1,1073,243.33,8.340000000000002,DEMOCRAT
2021-03,3.6,1073,507.4300000000001,16.05,DEMOCRAT
2021-02,4.2,1073,718.11,42.730000000000004,DEMOCRAT
2021-01,4.5,1073,2353.5199999999995,64.66000000000001,DEMOCRAT
2020-12,3.9,1073,2786.28,28.1,DEMOCRAT
2020-11,4.3,1073,1255.8299999999997,18.00999999999999,DEMOCRAT
2020-10,5.0,1073,609.5000000000001,5.360000000000003,DEMOCRAT
2020-09,7.8,1073,592.6300000000001,9.090000000000003,DEMOCRAT
2020-08,8.3,1073,777.6900000000002,12.790000000000001,DEMOCRAT
2020-07,8.8,1073,1071.33,11.560000000000002,DEMOCRAT
2020-06,8.6,1073,300.49000000000007,5.8100000000000005,DEMOCRAT
2020-05,7.9,1073,132.14999999999998,9.200000000000001,DEMOCRAT
2020-04,12.2,1073,96.53999999999999,5.819999999999999,DEMOCRAT
2020-03,2.6,1073,32.12,0.0,DEMOCRAT
2020-02,2.6,1073,,,DEMOCRAT
2020-01,2.9,1073,,,DEMOCRAT
2021-07,3.1,1075,191.42,6.180000000000001,REPUBLICAN
2021-06,3.4,1075,185.55999999999995,1.03,REPUBLICAN
2021-05,2.4,1075,303.6,21.650000000000002,REPUBLICAN
2021-04,2.5,1075,181.92999999999998,7.210000000000001,REPUBLICAN
2021-03,2.9,1075,454.65,5.15,REPUBLICAN
2021-02,3.0,1075,672.4599999999998,51.71000000000001,REPUBLICAN
2021-01,3.3,1075,1534.6299999999997,73.39,REPUBLICAN
2020-12,2.9,1075,2577.7600000000007,51.66000000000001,REPUBLICAN
2020-11,2.8,1075,1148.4800000000002,19.61,REPUBLICAN
2020-10,3.1,1075,1112.01,22.730000000000004,REPUBLICAN
2020-09,5.4,1075,628.1300000000002,0.0,REPUBLICAN
2020-08,5.6,1075,775.1200000000001,4.12,REPUBLICAN
2020-07,6.0,1075,814.4,5.15,REPUBLICAN
2020-06,6.4,1075,319.76,13.079999999999997,REPUBLICAN
2020-05,6.0,1075,100.67,0.0,REPUBLICAN
2020-04,11.0,1075,86.03,0.0,REPUBLICAN
2020-03,2.9,1075,7.210000000000001,0.0,REPUBLICAN
2020-02,3.1,1075,,,REPUBLICAN
2020-01,3.3,1075,,,REPUBLICAN
2021-07,3.3,1077,487.5999999999999,3.299999999999999,REPUBLICAN
2021-06,3.5,1077,135.44999999999996,5.810000000000001,REPUBLICAN
2021-05,2.6,1077,179.41,9.56,REPUBLICAN
2021-04,2.6,1077,267.1500000000001,19.38,REPUBLICAN
2021-03,3.1,1077,303.16999999999996,10.420000000000005,REPUBLICAN
2021-02,3.0,1077,536.88,83.79999999999997,REPUBLICAN
2021-01,3.3,1077,2028.75,68.69,REPUBLICAN
2020-12,2.9,1077,2434.9700000000003,15.86,REPUBLICAN
2020-11,3.1,1077,1785.5300000000002,12.010000000000003,REPUBLICAN
2020-10,3.4,1077,704.7700000000001,10.170000000000003,REPUBLICAN
2020-09,5.6,1077,339.54999999999995,11.240000000000002,REPUBLICAN
2020-08,6.3,1077,501.28999999999996,14.450000000000008,REPUBLICAN
2020-07,7.0,1077,623.9299999999998,5.520000000000002,REPUBLICAN
2020-06,7.4,1077,231.55999999999997,2.2499999999999996,REPUBLICAN
2020-05,7.9,1077,133.1,0.0,REPUBLICAN
2020-04,14.0,1077,23.760000000000005,3.3499999999999996,REPUBLICAN
2020-03,2.8,1077,12.970000000000002,0.9,REPUBLICAN
2020-02,2.9,1077,,,REPUBLICAN
2020-01,3.4,1077,,,REPUBLICAN
2021-07,2.9,1079,260.3400000000001,3.0100000000000002,REPUBLICAN
2021-06,3.2,1079,188.78000000000003,0.43,REPUBLICAN
2021-05,2.4,1079,225.28,8.61,REPUBLICAN
2021-04,2.5,1079,218.11,9.51,REPUBLICAN
2021-03,2.9,1079,248.54,34.56,REPUBLICAN
2021-02,2.8,1079,634.77,66.80000000000004,REPUBLICAN
2021-01,3.1,1079,1941.2799999999997,63.74,REPUBLICAN
2020-12,2.8,1079,2106.5600000000004,18.200000000000003,REPUBLICAN
2020-11,3.0,1079,1192.7699999999998,9.929999999999998,REPUBLICAN
2020-10,3.3,1079,758.81,28.210000000000004,REPUBLICAN
2020-09,5.3,1079,516.7599999999999,55.979999999999976,REPUBLICAN
2020-08,5.8,1079,564.06,15.159999999999995,REPUBLICAN
2020-07,6.3,1079,555.0300000000002,0.0,REPUBLICAN
2020-06,6.6,1079,141.45,0.0,REPUBLICAN
2020-05,6.4,1079,105.03999999999999,0.0,REPUBLICAN
2020-04,10.6,1079,28.22,0.0,REPUBLICAN
2020-03,2.7,1079,8.23,0.0,REPUBLICAN
2020-02,2.8,1079,,,REPUBLICAN
2020-01,3.2,1079,,,REPUBLICAN
2021-07,2.8,1081,387.14,3.090000000000001,REPUBLICAN
2021-06,3.1,1081,131.46999999999994,1.9100000000000004,REPUBLICAN
2021-05,2.3,1081,172.53999999999996,3.0799999999999983,REPUBLICAN
2021-04,2.3,1081,219.82000000000002,1.82,REPUBLICAN
2021-03,2.7,1081,276.21999999999997,9.959999999999997,REPUBLICAN
2021-02,2.9,1081,811.43,19.929999999999993,REPUBLICAN
2021-01,3.2,1081,2172.37,25.810000000000006,REPUBLICAN
2020-12,2.8,1081,1375.1599999999999,6.089999999999998,REPUBLICAN
2020-11,3.2,1081,671.91,1.12,REPUBLICAN
2020-10,3.6,1081,418.09,3.6799999999999997,REPUBLICAN
2020-09,5.7,1081,1109.1999999999998,6.499999999999999,REPUBLICAN
2020-08,6.2,1081,1003.9100000000001,5.979999999999999,REPUBLICAN
2020-07,6.9,1081,833.6600000000001,4.100000000000001,REPUBLICAN
2020-06,7.3,1081,331.40999999999997,2.4600000000000004,REPUBLICAN
2020-05,7.4,1081,107.12,5.439999999999999,REPUBLICAN
2020-04,12.3,1081,190.49,16.36,REPUBLICAN
2020-03,2.6,1081,34.92,0.34,REPUBLICAN
2020-02,2.4,1081,,,REPUBLICAN
2020-01,2.8,1081,,,REPUBLICAN
2021-07,2.4,1083,376.96999999999997,0.8400000000000001,REPUBLICAN
2021-06,2.7,1083,92.82999999999996,1.6900000000000004,REPUBLICAN
2021-05,2.1,1083,148.26999999999995,5.44,REPUBLICAN
2021-04,2.0,1083,187.04000000000005,4.970000000000001,REPUBLICAN
2021-03,2.4,1083,257.63,12.399999999999997,REPUBLICAN
2021-02,2.3,1083,797.0700000000002,40.01999999999999,REPUBLICAN
2021-01,2.5,1083,1962.8899999999992,41.120000000000005,REPUBLICAN
2020-12,2.3,1083,2409.1300000000006,10.909999999999997,REPUBLICAN
2020-11,2.5,1083,1277.6999999999996,13.399999999999999,REPUBLICAN
2020-10,2.8,1083,840.51,11.51,REPUBLICAN
2020-09,4.5,1083,478.17,4.56,REPUBLICAN
2020-08,4.8,1083,569.62,4.28,REPUBLICAN
2020-07,5.1,1083,732.3599999999999,11.28,REPUBLICAN
2020-06,5.6,1083,267.91999999999996,0.0,REPUBLICAN
2020-05,5.7,1083,47.23000000000001,0.0,REPUBLICAN
2020-04,10.7,1083,32.13000000000001,0.0,REPUBLICAN
2020-03,2.4,1083,15.709999999999999,0.0,REPUBLICAN
2020-02,2.3,1083,,,REPUBLICAN
2020-01,2.7,1083,,,REPUBLICAN
2021-07,9.7,1085,280.55,1.47,DEMOCRAT
2021-06,9.8,1085,121.91000000000003,12.480000000000002,DEMOCRAT
2021-05,8.1,1085,208.51999999999998,8.82,DEMOCRAT
2021-04,8.1,1085,313.5899999999999,0.0,DEMOCRAT
2021-03,9.1,1085,491.84,44.08999999999999,DEMOCRAT
2021-02,11.6,1085,1154.2400000000002,113.16999999999996,DEMOCRAT
2021-01,12.0,1085,2772.63,71.51999999999998,DEMOCRAT
2020-12,9.8,1085,1392.7100000000005,30.870000000000005,DEMOCRAT
2020-11,10.2,1085,791.68,8.82,DEMOCRAT
2020-10,12.0,1085,662.1800000000001,11.760000000000002,DEMOCRAT
2020-09,17.0,1085,468.53000000000003,10.290000000000001,DEMOCRAT
2020-08,17.0,1085,812.5600000000001,0.0,DEMOCRAT
2020-07,18.4,1085,1155.46,77.90999999999997,DEMOCRAT
2020-06,17.1,1085,2289.89,79.37999999999997,DEMOCRAT
2020-05,15.2,1085,1793.4300000000003,99.94999999999997,DEMOCRAT
2020-04,25.5,1085,472.96000000000004,10.290000000000001,DEMOCRAT
2020-03,4.7,1085,8.82,0.0,DEMOCRAT
2020-02,4.9,1085,,,DEMOCRAT
2020-01,5.5,1085,,,DEMOCRAT
2021-07,6.3,1087,298.30999999999995,4.74,DEMOCRAT
2021-06,6.2,1087,76.51,6.32,DEMOCRAT
2021-05,5.0,1087,210.73000000000002,5.53,DEMOCRAT
2021-04,5.0,1087,322.58,11.059999999999999,DEMOCRAT
2021-03,5.8,1087,656.2600000000002,23.039999999999992,DEMOCRAT
2021-02,7.1,1087,833.3800000000001,35.02,DEMOCRAT
2021-01,7.6,1087,1570.26,42.65999999999998,DEMOCRAT
2020-12,6.3,1087,1341.7600000000002,46.60999999999999,DEMOCRAT
2020-11,6.8,1087,1046.84,13.56,DEMOCRAT
2020-10,8.1,1087,384.5,11.849999999999998,DEMOCRAT
2020-09,11.8,1087,343.7,12.639999999999997,DEMOCRAT
2020-08,12.5,1087,663.3599999999998,31.59999999999998,DEMOCRAT
2020-07,14.0,1087,775.6099999999999,33.33,DEMOCRAT
2020-06,13.0,1087,523.4300000000001,25.279999999999987,DEMOCRAT
2020-05,12.4,1087,214.65000000000003,3.95,DEMOCRAT
2020-04,18.2,1087,184.23000000000005,11.059999999999999,DEMOCRAT
2020-03,3.8,1087,2.37,0.0,DEMOCRAT
2020-02,3.6,1087,,,DEMOCRAT
2020-01,4.0,1087,,,DEMOCRAT
2021-07,2.6,1089,337.25,1.8600000000000008,REPUBLICAN
2021-06,2.9,1089,129.60000000000002,3.7499999999999987,REPUBLICAN
2021-05,2.2,1089,184.91000000000003,5.270000000000001,REPUBLICAN
2021-04,2.3,1089,253.25000000000006,5.580000000000002,REPUBLICAN
2021-03,2.6,1089,325.33000000000004,12.530000000000003,REPUBLICAN
2021-02,2.8,1089,857.0999999999999,54.29999999999999,REPUBLICAN
2021-01,3.0,1089,2030.4299999999998,21.19,REPUBLICAN
2020-12,2.7,1089,2248.9,10.32,REPUBLICAN
2020-11,3.0,1089,959.7599999999998,14.0,REPUBLICAN
2020-10,3.4,1089,420.08000000000004,5.8000000000000025,REPUBLICAN
2020-09,5.4,1089,431.42999999999995,8.169999999999998,REPUBLICAN
2020-08,5.8,1089,479.50000000000017,6.259999999999999,REPUBLICAN
2020-07,6.2,1089,963.1400000000001,5.4799999999999995,REPUBLICAN
2020-06,6.5,1089,160.58,0.7600000000000001,REPUBLICAN
2020-05,6.0,1089,30.5,0.0,REPUBLICAN
