Date,Location,Percent with one dose,state,state_po,state_fips,STATEFP,STNAME,Total population,candidatevotes,totalvotes,party_simplified,fractionalvotes,day_num
2021-07-20,KY,0.626,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,157
2021-07-19,KY,0.626,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,156
2021-07-18,KY,0.625,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,155
2021-07-17,KY,0.624,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,154
2021-07-16,KY,0.623,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,153
2021-07-15,KY,0.623,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,152
2021-07-14,KY,0.622,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,151
2021-07-13,KY,0.621,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,150
2021-07-12,KY,0.621,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,149
2021-07-11,KY,0.621,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,148
2021-07-10,KY,0.619,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,147
2021-07-09,KY,0.618,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,146
2021-07-08,KY,0.618,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,145
2021-07-07,KY,0.617,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,144
2021-07-06,KY,0.617,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,143
2021-07-05,KY,0.617,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,142
2021-07-04,KY,0.616,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,141
2021-07-03,KY,0.615,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,140
2021-07-02,KY,0.614,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,139
2021-07-01,KY,0.613,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,138
2021-06-30,KY,0.613,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,137
2021-06-29,KY,0.612,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,136
2021-06-28,KY,0.611,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,135
2021-06-27,KY,0.611,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,134
2021-06-26,KY,0.61,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,133
2021-06-25,KY,0.609,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,132
2021-06-24,KY,0.608,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,131
2021-06-23,KY,0.607,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,130
2021-06-22,KY,0.606,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,129
2021-06-21,KY,0.605,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,128
2021-06-20,KY,0.605,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,127
2021-06-19,KY,0.604,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,126
2021-06-18,KY,0.603,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,125
2021-06-17,KY,0.601,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,124
2021-06-16,KY,0.599,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,123
2021-06-15,KY,0.599,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,122
2021-06-14,KY,0.598,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,121
2021-06-13,KY,0.595,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,120
2021-06-12,KY,0.594,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,119
2021-06-11,KY,0.5920000000000001,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,118
2021-06-10,KY,0.5920000000000001,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,117
2021-06-09,KY,0.59,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,116
2021-06-08,KY,0.589,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,115
2021-06-07,KY,0.589,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,114
2021-06-06,KY,0.588,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,113
2021-06-05,KY,0.585,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,112
2021-06-04,KY,0.585,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,111
2021-06-03,KY,0.583,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,110
2021-06-02,KY,0.5820000000000001,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,109
2021-06-01,KY,0.581,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,108
2021-05-31,KY,0.581,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,107
2021-05-30,KY,0.58,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,106
2021-05-29,KY,0.578,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,105
2021-05-28,KY,0.5760000000000001,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,104
2021-05-27,KY,0.575,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,103
2021-05-26,KY,0.5720000000000001,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,102
2021-05-25,KY,0.57,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,101
2021-05-24,KY,0.57,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,100
2021-05-23,KY,0.568,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,99
2021-05-22,KY,0.5660000000000001,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,98
2021-05-21,KY,0.562,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,97
2021-05-20,KY,0.56,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,96
2021-05-19,KY,0.557,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,95
2021-05-18,KY,0.555,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,94
2021-05-17,KY,0.5539999999999999,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,93
2021-05-16,KY,0.5529999999999999,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,92
2021-05-15,KY,0.551,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,91
2021-05-14,KY,0.5489999999999999,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,90
2021-05-13,KY,0.5479999999999999,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,89
2021-05-12,KY,0.546,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,88
2021-05-11,KY,0.545,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,87
2021-05-10,KY,0.542,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,86
2021-05-09,KY,0.54,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,85
2021-05-08,KY,0.5379999999999999,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,84
2021-05-07,KY,0.536,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,83
2021-05-06,KY,0.534,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,82
2021-05-05,KY,0.531,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,81
2021-05-04,KY,0.53,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,80
2021-05-03,KY,0.529,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,79
2021-05-02,KY,0.529,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,78
2021-05-01,KY,0.527,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,77
2021-04-30,KY,0.524,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,76
2021-04-29,KY,0.521,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,75
2021-04-28,KY,0.518,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,74
2021-04-27,KY,0.516,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,73
2021-04-26,KY,0.515,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,72
2021-04-25,KY,0.514,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,71
2021-04-24,KY,0.511,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,70
2021-04-23,KY,0.508,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,69
2021-04-22,KY,0.505,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,68
2021-04-21,KY,0.501,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,67
2021-04-20,KY,0.498,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,66
2021-04-19,KY,0.498,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,65
2021-04-18,KY,0.495,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,64
2021-04-17,KY,0.491,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,63
2021-04-16,KY,0.486,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,62
2021-04-15,KY,0.48100000000000004,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,61
2021-04-14,KY,0.475,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,60
2021-04-13,KY,0.466,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,59
2021-04-12,KY,0.466,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,58
2021-04-11,KY,0.46399999999999997,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,57
2021-04-10,KY,0.45799999999999996,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,56
2021-04-09,KY,0.451,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,55
2021-04-08,KY,0.44299999999999995,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,54
2021-04-07,KY,0.436,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,53
2021-04-06,KY,0.43,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,52
2021-04-05,KY,0.42,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,51
2021-04-04,KY,0.42,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,50
2021-04-03,KY,0.419,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,49
2021-04-02,KY,0.41100000000000003,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,48
2021-04-01,KY,0.405,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,47
2021-03-31,KY,0.39899999999999997,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,46
2021-03-30,KY,0.395,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,45
2021-03-29,KY,0.39299999999999996,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,44
2021-03-28,KY,0.38799999999999996,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,43
2021-03-27,KY,0.382,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,42
2021-03-26,KY,0.374,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,41
2021-03-25,KY,0.366,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,40
2021-03-24,KY,0.36,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,39
2021-03-23,KY,0.355,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,38
2021-03-22,KY,0.35200000000000004,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,37
2021-03-21,KY,0.345,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,36
2021-03-20,KY,0.335,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,35
2021-03-19,KY,0.326,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,34
2021-03-18,KY,0.317,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,33
2021-03-17,KY,0.309,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,32
2021-03-16,KY,0.303,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,31
2021-03-15,KY,0.301,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,30
2021-03-14,KY,0.295,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,29
2021-03-13,KY,0.294,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,28
2021-03-12,KY,0.275,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,27
2021-03-11,KY,0.266,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,26
2021-03-10,KY,0.257,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,25
2021-03-09,KY,0.252,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,24
2021-03-08,KY,0.25,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,23
2021-03-07,KY,0.245,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,22
2021-03-06,KY,0.237,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,21
2021-03-05,KY,0.228,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,20
2021-03-04,KY,0.21899999999999997,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,19
2021-03-03,KY,0.213,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,18
2021-03-02,KY,0.209,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,17
2021-03-01,KY,0.20600000000000002,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,16
2021-02-28,KY,0.201,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,15
2021-02-27,KY,0.195,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,14
2021-02-26,KY,0.18899999999999997,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,13
2021-02-25,KY,0.182,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,12
2021-02-24,KY,0.177,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,11
2021-02-23,KY,0.174,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,10
2021-02-22,KY,0.172,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,9
2021-02-21,KY,0.17,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,8
2021-02-20,KY,0.16699999999999998,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,7
2021-02-19,KY,0.16399999999999998,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,6
2021-02-18,KY,0.151,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,5
2021-02-17,KY,0.15,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,4
2021-02-16,KY,0.149,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,3
2021-02-15,KY,0.147,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,2
2021-02-14,KY,0.14300000000000002,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,1
2021-02-13,KY,0.139,KENTUCKY,KY,21,21,Kentucky,4477251,1326646,2136768,REPUBLICAN,0.6208657186929044,0
2021-07-22,OH,0.602,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,159
2021-07-21,OH,0.602,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,158
2021-07-20,OH,0.601,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,157
2021-07-19,OH,0.601,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,156
2021-07-18,OH,0.601,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,155
2021-07-17,OH,0.6,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,154
2021-07-16,OH,0.6,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,153
2021-07-15,OH,0.598,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,152
2021-07-14,OH,0.598,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,151
2021-07-13,OH,0.598,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,150
2021-07-12,OH,0.598,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,149
2021-07-11,OH,0.597,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,148
2021-07-10,OH,0.597,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,147
2021-07-09,OH,0.596,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,146
2021-07-08,OH,0.596,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,145
2021-07-07,OH,0.595,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,144
2021-07-06,OH,0.595,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,143
2021-07-05,OH,0.595,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,142
2021-07-04,OH,0.594,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,141
2021-07-03,OH,0.594,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,140
2021-07-02,OH,0.593,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,139
2021-07-01,OH,0.5920000000000001,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,138
2021-06-30,OH,0.5920000000000001,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,137
2021-06-29,OH,0.591,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,136
2021-06-28,OH,0.591,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,135
2021-06-27,OH,0.591,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,134
2021-06-26,OH,0.59,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,133
2021-06-25,OH,0.589,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,132
2021-06-24,OH,0.588,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,131
2021-06-23,OH,0.588,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,130
2021-06-22,OH,0.5870000000000001,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,129
2021-06-21,OH,0.5870000000000001,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,128
2021-06-20,OH,0.586,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,127
2021-06-19,OH,0.586,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,126
2021-06-18,OH,0.585,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,125
2021-06-17,OH,0.584,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,124
2021-06-16,OH,0.583,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,123
2021-06-15,OH,0.5820000000000001,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,122
2021-06-14,OH,0.581,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,121
2021-06-13,OH,0.58,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,120
2021-06-12,OH,0.579,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,119
2021-06-11,OH,0.578,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,118
2021-06-10,OH,0.578,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,117
2021-06-09,OH,0.5770000000000001,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,116
2021-06-08,OH,0.5760000000000001,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,115
2021-06-07,OH,0.575,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,114
2021-06-06,OH,0.574,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,113
2021-06-05,OH,0.573,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,112
2021-06-04,OH,0.5720000000000001,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,111
2021-06-03,OH,0.57,OHIO,OH,39,39,Ohio,11693217,3154834,5922202,REPUBLICAN,0.5327130010087464,110
