state_po,county_name,county_fips,candidate,party,candidatevotes,totalvotes,UrbanRural,PctRural
CO,MESA,8077,DONALD J TRUMP,REPUBLICAN,56894.0,90623.0,urban,12.676267524518991
CO,MINERAL,8079,DONALD J TRUMP,REPUBLICAN,427.0,756.0,rural,100.0
CO,MOFFAT,8081,DONALD J TRUMP,REPUBLICAN,5670.0,7026.0,urban,27.35773831098224
CO,MONTEZUMA,8083,DONALD J TRUMP,REPUBLICAN,9306.0,15500.0,rural,67.18229880556099
CO,MONTROSE,8085,DONALD J TRUMP,REPUBLICAN,16770.0,24922.0,urban,44.98982459540653
CO,MORGAN,8087,DONALD J TRUMP,REPUBLICAN,9593.0,13744.0,urban,32.54732057246351
CO,OTERO,8089,DONALD J TRUMP,REPUBLICAN,5756.0,9576.0,urban,34.406032605809564
CO,OURAY,8091,JOSEPH R BIDEN JR,DEMOCRAT,2365.0,4020.0,rural,100.0
CO,PARK,8093,DONALD J TRUMP,REPUBLICAN,6991.0,12291.0,rural,100.0
CO,PHILLIPS,8095,DONALD J TRUMP,REPUBLICAN,1958.0,2485.0,rural,100.0
CO,PITKIN,8097,JOSEPH R BIDEN JR,DEMOCRAT,8989.0,11957.0,urban,44.203405644973174
CO,PROWERS,8099,DONALD J TRUMP,REPUBLICAN,4008.0,5561.0,urban,37.8854274559796
CO,PUEBLO,8101,JOSEPH R BIDEN JR,DEMOCRAT,43772.0,88301.0,urban,14.15351150173202
CO,RIO BLANCO,8103,DONALD J TRUMP,REPUBLICAN,3061.0,3691.0,rural,100.0
CO,RIO GRANDE,8105,DONALD J TRUMP,REPUBLICAN,3660.0,6305.0,rural,62.53546987147388
CO,ROUTT,8107,JOSEPH R BIDEN JR,DEMOCRAT,10582.0,16876.0,urban,45.178442298694115
CO,SAGUACHE,8109,JOSEPH R BIDEN JR,DEMOCRAT,1884.0,3389.0,rural,100.0
CO,SAN JUAN,8111,JOSEPH R BIDEN JR,DEMOCRAT,342.0,562.0,rural,100.0
CO,SAN MIGUEL,8113,JOSEPH R BIDEN JR,DEMOCRAT,3924.0,5147.0,rural,100.0
CO,SEDGWICK,8115,DONALD J TRUMP,REPUBLICAN,1121.0,1446.0,rural,100.0
CO,SUMMIT,8117,JOSEPH R BIDEN JR,DEMOCRAT,12631.0,18479.0,urban,19.51846824319497
CO,TELLER,8119,DONALD J TRUMP,REPUBLICAN,11241.0,16939.0,rural,62.603854389721626
CO,WASHINGTON,8121,DONALD J TRUMP,REPUBLICAN,2595.0,3008.0,rural,100.0
CO,WELD,8123,DONALD J TRUMP,REPUBLICAN,96145.0,166974.0,urban,20.460001977652524
CO,YUMA,8125,DONALD J TRUMP,REPUBLICAN,4107.0,4981.0,rural,64.91088320223041
CT,FAIRFIELD,9001,JOSEPH R BIDEN JR,DEMOCRAT,297505.0,472396.0,urban,4.584060931754995
CT,HARTFORD,9003,JOSEPH R BIDEN JR,DEMOCRAT,283368.0,449336.0,urban,5.408640133152278
CT,LITCHFIELD,9005,DONALD J TRUMP,REPUBLICAN,55601.0,107544.0,urban,41.44855655067473
CT,MIDDLESEX,9007,JOSEPH R BIDEN JR,DEMOCRAT,56848.0,99198.0,urban,24.540066153214706
CT,NEW HAVEN,9009,JOSEPH R BIDEN JR,DEMOCRAT,242630.0,417983.0,urban,3.6399811241343247
CT,NEW LONDON,9011,JOSEPH R BIDEN JR,DEMOCRAT,79459.0,139604.0,urban,25.808323146813596
CT,TOLLAND,9013,JOSEPH R BIDEN JR,DEMOCRAT,44151.0,80714.0,urban,38.207883896234875
CT,WINDHAM,9015,DONALD J TRUMP,REPUBLICAN,29141.0,57082.0,urban,49.76103624142939
DE,KENT,10001,JOSEPH R BIDEN JR,DEMOCRAT,44552.0,87025.0,urban,26.969379582280823
DE,NEW CASTLE,10003,JOSEPH R BIDEN JR,DEMOCRAT,195034.0,287633.0,urban,4.60240789334403
DE,SUSSEX,10005,DONALD J TRUMP,REPUBLICAN,71230.0,129352.0,urban,41.30360901874255
FL,ALACHUA,12001,JOSEPH R BIDEN JR,DEMOCRAT,89704.0,142604.0,urban,21.19343726752272
FL,BAKER,12003,DONALD J TRUMP,REPUBLICAN,11911.0,14059.0,rural,59.49105661073206
FL,BAY,12005,DONALD J TRUMP,REPUBLICAN,66097.0,93024.0,urban,11.999857863691279
FL,BRADFORD,12007,DONALD J TRUMP,REPUBLICAN,10334.0,13632.0,rural,75.52945301542778
FL,BREVARD,12009,DONALD J TRUMP,REPUBLICAN,207883.0,360764.0,urban,5.074386796619652
FL,BROWARD,12011,JOSEPH R BIDEN JR,DEMOCRAT,618752.0,957672.0,urban,0.016932999097288088
FL,CALHOUN,12013,DONALD J TRUMP,REPUBLICAN,5274.0,6526.0,rural,67.51452991452992
FL,CHARLOTTE,12015,DONALD J TRUMP,REPUBLICAN,73243.0,116340.0,urban,8.884346597657178
FL,CITRUS,12017,DONALD J TRUMP,REPUBLICAN,65352.0,93208.0,urban,34.518819564417
FL,CLAY,12019,DONALD J TRUMP,REPUBLICAN,84480.0,124405.0,urban,14.968695151022974
FL,COLLIER,12021,DONALD J TRUMP,REPUBLICAN,128950.0,207818.0,urban,8.485941776561335
FL,COLUMBIA,12023,DONALD J TRUMP,REPUBLICAN,23836.0,33042.0,rural,62.05742547866906
FL,DESOTO,12027,DONALD J TRUMP,REPUBLICAN,8313.0,12659.0,urban,46.24232688887614
FL,DIXIE,12029,DONALD J TRUMP,REPUBLICAN,6759.0,8167.0,rural,77.02472293265133
FL,DUVAL,12031,JOSEPH R BIDEN JR,DEMOCRAT,252556.0,492820.0,urban,2.9114980046583043
FL,ESCAMBIA,12033,DONALD J TRUMP,REPUBLICAN,96674.0,170372.0,urban,8.302225328356053
FL,FLAGLER,12035,DONALD J TRUMP,REPUBLICAN,43043.0,71716.0,urban,10.321225547567296
FL,FRANKLIN,12037,DONALD J TRUMP,REPUBLICAN,4675.0,6849.0,rural,68.04052298900338
FL,GADSDEN,12039,JOSEPH R BIDEN JR,DEMOCRAT,16153.0,23762.0,rural,65.37972364138051
FL,GILCHRIST,12041,DONALD J TRUMP,REPUBLICAN,7895.0,9685.0,rural,83.91876734163765
FL,GLADES,12043,DONALD J TRUMP,REPUBLICAN,3782.0,5193.0,rural,70.63800062092518
FL,GULF,12045,DONALD J TRUMP,REPUBLICAN,6113.0,8163.0,rural,77.08504066065687
FL,HAMILTON,12047,DONALD J TRUMP,REPUBLICAN,3815.0,5830.0,rural,63.48401919048584
FL,HARDEE,12049,DONALD J TRUMP,REPUBLICAN,6122.0,8485.0,urban,47.809310879521114
FL,HENDRY,12051,DONALD J TRUMP,REPUBLICAN,7906.0,12940.0,urban,37.8921819110884
FL,HERNANDO,12053,DONALD J TRUMP,REPUBLICAN,70412.0,108922.0,urban,19.375151929065044
FL,HIGHLANDS,12055,DONALD J TRUMP,REPUBLICAN,34873.0,52170.0,urban,21.065738060048993
FL,HILLSBOROUGH,12057,JOSEPH R BIDEN JR,DEMOCRAT,376367.0,712063.0,urban,3.5128609385092733
FL,HOLMES,12059,DONALD J TRUMP,REPUBLICAN,8080.0,9068.0,rural,78.77251969689367
FL,INDIAN RIVER,12061,DONALD J TRUMP,REPUBLICAN,58872.0,97484.0,urban,4.967832613672588
FL,JACKSON,12063,DONALD J TRUMP,REPUBLICAN,15488.0,22419.0,rural,75.36284324367787
FL,JEFFERSON,12065,DONALD J TRUMP,REPUBLICAN,4479.0,8451.0,rural,100.0
FL,LAFAYETTE,12067,DONALD J TRUMP,REPUBLICAN,3128.0,3658.0,rural,100.0
FL,LAKE,12069,DONALD J TRUMP,REPUBLICAN,125859.0,211314.0,urban,19.254192097546852
FL,LEE,12071,DONALD J TRUMP,REPUBLICAN,233247.0,393899.0,urban,5.820245202455257
FL,LEON,12073,JOSEPH R BIDEN JR,DEMOCRAT,103517.0,162929.0,urban,12.309473768272188
FL,LEVY,12075,DONALD J TRUMP,REPUBLICAN,16749.0,23145.0,rural,92.04921448003725
FL,LIBERTY,12077,DONALD J TRUMP,REPUBLICAN,2846.0,3561.0,rural,100.0
FL,MADISON,12079,DONALD J TRUMP,REPUBLICAN,5576.0,9380.0,rural,80.00936329588015
FL,MANATEE,12081,DONALD J TRUMP,REPUBLICAN,124987.0,216958.0,urban,5.790300248115899
FL,MARION,12083,DONALD J TRUMP,REPUBLICAN,127826.0,204376.0,urban,31.027790270537846
FL,MARTIN,12085,DONALD J TRUMP,REPUBLICAN,61168.0,98726.0,urban,8.476742437704178
FL,MIAMI-DADE,12086,JOSEPH R BIDEN JR,DEMOCRAT,617864.0,1156816.0,urban,0.4043730775254691
FL,MONROE,12087,DONALD J TRUMP,REPUBLICAN,25693.0,48029.0,urban,8.71391435216856
FL,NASSAU,12089,DONALD J TRUMP,REPUBLICAN,42566.0,58811.0,urban,48.14632948686472
FL,OKALOOSA,12091,DONALD J TRUMP,REPUBLICAN,79798.0,116373.0,urban,12.099191470064484
FL,OKEECHOBEE,12093,DONALD J TRUMP,REPUBLICAN,11470.0,15954.0,urban,36.54865486548655
FL,ORANGE,12095,JOSEPH R BIDEN JR,DEMOCRAT,395014.0,647403.0,urban,2.042137743508477
FL,OSCEOLA,12097,JOSEPH R BIDEN JR,DEMOCRAT,97297.0,172436.0,urban,7.82105439455124
FL,PALM BEACH,12099,JOSEPH R BIDEN JR,DEMOCRAT,433572.0,773158.0,urban,1.04254568096875
FL,PASCO,12101,DONALD J TRUMP,REPUBLICAN,179621.0,301970.0,urban,9.466383471380276
FL,PINELLAS,12103,JOSEPH R BIDEN JR,DEMOCRAT,277450.0,559715.0,urban,0.28400226067108764
FL,POLK,12105,DONALD J TRUMP,REPUBLICAN,194586.0,343256.0,urban,13.51049253024855
FL,PUTNAM,12107,DONALD J TRUMP,REPUBLICAN,25514.0,36373.0,rural,56.16292829863912
FL,ST. JOHNS,12109,DONALD J TRUMP,REPUBLICAN,110946.0,176622.0,urban,23.773541220486322
FL,ST. LUCIE,12111,DONALD J TRUMP,REPUBLICAN,86831.0,172169.0,urban,3.3572243681355274
FL,SANTA ROSA,12113,DONALD J TRUMP,REPUBLICAN,77385.0,106928.0,urban,20.98935073857781
FL,SARASOTA,12115,DONALD J TRUMP,REPUBLICAN,148370.0,270575.0,urban,4.3204866015896775
FL,SEMINOLE,12117,JOSEPH R BIDEN JR,DEMOCRAT,132528.0,260815.0,urban,3.1576606626639983
FL,SUMTER,12119,DONALD J TRUMP,REPUBLICAN,62761.0,92485.0,urban,34.964675658317276
FL,SUWANNEE,12121,DONALD J TRUMP,REPUBLICAN,16410.0,21057.0,rural,83.1676734615292
FL,TAYLOR,12123,DONALD J TRUMP,REPUBLICAN,7751.0,10127.0,rural,69.28223305272485
FL,UNION,12125,DONALD J TRUMP,REPUBLICAN,5133.0,6245.0,rural,67.44769874476988
FL,VOLUSIA,12127,DONALD J TRUMP,REPUBLICAN,173821.0,307439.0,urban,9.943327139688593
FL,WAKULLA,12129,DONALD J TRUMP,REPUBLICAN,12874.0,18404.0,rural,61.67793085521185
FL,WALTON,12131,DONALD J TRUMP,REPUBLICAN,32947.0,43711.0,rural,63.12519303090311
FL,WASHINGTON,12133,DONALD J TRUMP,REPUBLICAN,9876.0,12327.0,rural,84.551735218509
GA,APPLING,13001,DONALD J TRUMP,REPUBLICAN,3874.0,8341.0,rural,71.44110550559333
GA,ATKINSON,13003,DONALD J TRUMP,REPUBLICAN,1419.0,3155.0,rural,100.0
GA,BACON,13005,DONALD J TRUMP,REPUBLICAN,3099.0,4668.0,rural,69.28622927180966
GA,BAKER,13007,DONALD J TRUMP,REPUBLICAN,466.0,1555.0,rural,100.0
GA,BALDWIN,13009,DONALD J TRUMP,REPUBLICAN,5736.0,18251.0,urban,35.13998250218723
GA,BANKS,13011,DONALD J TRUMP,REPUBLICAN,5116.0,8801.0,rural,93.82984506659419
GA,BARROW,13013,DONALD J TRUMP,REPUBLICAN,16782.0,37921.0,urban,30.06184496951
GA,BARTOW,13015,DONALD J TRUMP,REPUBLICAN,21499.0,50467.0,urban,35.227692522739304
GA,BEN HILL,13017,DONALD J TRUMP,REPUBLICAN,3140.0,6560.0,urban,34.00249517976636
GA,BERRIEN,13019,DONALD J TRUMP,REPUBLICAN,3825.0,7743.0,rural,76.14331639531267
GA,BIBB,13021,JOSEPH R BIDEN JR,DEMOCRAT,20384.0,70802.0,urban,14.410435431091567
GA,BLECKLEY,13023,DONALD J TRUMP,REPUBLICAN,2770.0,5706.0,rural,51.58845594427007
GA,BRANTLEY,13025,DONALD J TRUMP,REPUBLICAN,4307.0,7746.0,rural,99.44598337950139
GA,BROOKS,13027,DONALD J TRUMP,REPUBLICAN,2312.0,7100.0,rural,71.0398325432494
GA,BRYAN,13029,DONALD J TRUMP,REPUBLICAN,10072.0,21340.0,rural,52.34346574934674
GA,BULLOCH,13031,DONALD J TRUMP,REPUBLICAN,8910.0,30084.0,urban,48.283179287067234
GA,BURKE,13033,DONALD J TRUMP,REPUBLICAN,2802.0,10684.0,rural,74.99571109967404
GA,BUTTS,13035,DONALD J TRUMP,REPUBLICAN,6443.0,11771.0,rural,77.94123863876558
GA,CALHOUN,13037,DONALD J TRUMP,REPUBLICAN,494.0,2194.0,rural,100.0
GA,CAMDEN,13039,DONALD J TRUMP,REPUBLICAN,9465.0,23688.0,urban,31.44339081028646
GA,CANDLER,13043,DONALD J TRUMP,REPUBLICAN,2327.0,4431.0,rural,66.96672122204038
GA,CARROLL,13045,DONALD J TRUMP,REPUBLICAN,21676.0,54474.0,urban,41.82507441620599
GA,CATOOSA,13047,DONALD J TRUMP,REPUBLICAN,17025.0,32593.0,urban,28.10202996465547
GA,CHARLTON,13049,DONALD J TRUMP,REPUBLICAN,1896.0,4566.0,rural,51.02292334237121
GA,CHATHAM,13051,JOSEPH R BIDEN JR,DEMOCRAT,31085.0,133420.0,urban,4.504908857064191
GA,CHATTAHOOCHEE,13053,DONALD J TRUMP,REPUBLICAN,455.0,1582.0,urban,29.51983669122215
GA,CHATTOOGA,13055,DONALD J TRUMP,REPUBLICAN,4492.0,10050.0,rural,57.55910051893138
GA,CHEROKEE,13057,DONALD J TRUMP,REPUBLICAN,56171.0,144830.0,urban,17.10272176760938
GA,CLARKE,13059,JOSEPH R BIDEN JR,DEMOCRAT,16357.0,51333.0,urban,5.859622667374951
GA,CLAY,13061,DONALD J TRUMP,REPUBLICAN,401.0,1434.0,rural,100.0
GA,CLAYTON,13063,JOSEPH R BIDEN JR,DEMOCRAT,51347.0,112344.0,urban,0.8877359072406563
GA,CLINCH,13065,DONALD J TRUMP,REPUBLICAN,1277.0,2864.0,rural,60.42953809944102
GA,COBB,13067,JOSEPH R BIDEN JR,DEMOCRAT,95513.0,393746.0,urban,0.2461930188147274
GA,COFFEE,13069,DONALD J TRUMP,REPUBLICAN,7066.0,15214.0,rural,66.58324676551139
GA,COLQUITT,13071,DONALD J TRUMP,REPUBLICAN,6132.0,16083.0,rural,58.949843949184576
GA,COLUMBIA,13073,DONALD J TRUMP,REPUBLICAN,29643.0,80579.0,urban,16.227741368608577
GA,COOK,13075,DONALD J TRUMP,REPUBLICAN,3301.0,7035.0,rural,59.41203811294445
GA,COWETA,13077,DONALD J TRUMP,REPUBLICAN,23824.0,76799.0,urban,32.93275839047417
GA,CRAWFORD,13079,DONALD J TRUMP,REPUBLICAN,2713.0,6102.0,rural,100.0
GA,CRISP,13081,DONALD J TRUMP,REPUBLICAN,3227.0,8039.0,urban,47.02845684542856
GA,DADE,13083,DONALD J TRUMP,REPUBLICAN,3414.0,7434.0,rural,72.12769794985871
GA,DAWSON,13085,DONALD J TRUMP,REPUBLICAN,9095.0,16081.0,rural,80.3090013434841
GA,DECATUR,13087,DONALD J TRUMP,REPUBLICAN,4451.0,11627.0,rural,56.47582788592773
GA,DEKALB,13089,JOSEPH R BIDEN JR,DEMOCRAT,162718.0,370804.0,urban,0.26304493298858067
GA,DODGE,13091,DONALD J TRUMP,REPUBLICAN,2793.0,8070.0,rural,72.22884933015233
GA,DOOLY,13093,DONALD J TRUMP,REPUBLICAN,1431.0,4105.0,rural,53.66671135540957
GA,DOUGHERTY,13095,JOSEPH R BIDEN JR,DEMOCRAT,9124.0,35311.0,urban,13.959710252207477
GA,DOUGLAS,13097,JOSEPH R BIDEN JR,DEMOCRAT,22804.0,69097.0,urban,15.757195833931256
GA,EARLY,13099,DONALD J TRUMP,REPUBLICAN,1504.0,5187.0,rural,65.95203488372093
GA,ECHOLS,13101,DONALD J TRUMP,REPUBLICAN,909.0,1441.0,rural,100.0
GA,EFFINGHAM,13103,DONALD J TRUMP,REPUBLICAN,13471.0,31570.0,rural,67.05263157894737
GA,ELBERT,13105,DONALD J TRUMP,REPUBLICAN,3408.0,9171.0,rural,70.61886343350193
GA,EMANUEL,13107,DONALD J TRUMP,REPUBLICAN,3126.0,9501.0,rural,66.88202495796088
GA,EVANS,13109,DONALD J TRUMP,REPUBLICAN,1926.0,4247.0,rural,61.28181818181818
GA,FANNIN,13111,DONALD J TRUMP,REPUBLICAN,5730.0,14850.0,rural,100.0
GA,FAYETTE,13113,DONALD J TRUMP,REPUBLICAN,24162.0,71993.0,urban,18.178235288597783
GA,FLOYD,13115,DONALD J TRUMP,REPUBLICAN,16678.0,41648.0,urban,36.822160158642816
GA,FORSYTH,13117,DONALD J TRUMP,REPUBLICAN,60739.0,129305.0,urban,9.921885237962293
GA,FRANKLIN,13119,DONALD J TRUMP,REPUBLICAN,5364.0,10765.0,rural,88.92863611664554
GA,FULTON,13121,JOSEPH R BIDEN JR,DEMOCRAT,224688.0,524659.0,urban,1.0776936638651629
GA,GILMER,13123,DONALD J TRUMP,REPUBLICAN,6863.0,16525.0,rural,87.64315000706914
GA,GLASCOCK,13125,DONALD J TRUMP,REPUBLICAN,795.0,1566.0,rural,100.0
GA,GLYNN,13127,DONALD J TRUMP,REPUBLICAN,16492.0,41984.0,urban,20.566146735990756
GA,GORDON,13129,DONALD J TRUMP,REPUBLICAN,9866.0,24033.0,rural,51.55836625231037
GA,GRADY,13131,DONALD J TRUMP,REPUBLICAN,3896.0,10707.0,rural,62.36056135300467
GA,GREENE,13133,DONALD J TRUMP,REPUBLICAN,4947.0,11247.0,rural,82.74978116793797
GA,GWINNETT,13135,JOSEPH R BIDEN JR,DEMOCRAT,124125.0,413865.0,urban,0.48552068057333664
GA,HABERSHAM,13137,DONALD J TRUMP,REPUBLICAN,11083.0,20432.0,rural,58.762575218977254
GA,HALL,13139,DONALD J TRUMP,REPUBLICAN,40999.0,90523.0,urban,20.55664388593308
GA,HANCOCK,13141,JOSEPH R BIDEN JR,DEMOCRAT,1223.0,4165.0,rural,61.586594548732634
GA,HARALSON,13143,DONALD J TRUMP,REPUBLICAN,6224.0,14248.0,rural,77.35927727588603
GA,HARRIS,13145,DONALD J TRUMP,REPUBLICAN,6627.0,19991.0,rural,96.68373719710218
GA,HART,13147,DONALD J TRUMP,REPUBLICAN,5687.0,12727.0,rural,74.46555348431365
GA,HEARD,13149,DONALD J TRUMP,REPUBLICAN,2197.0,5391.0,rural,100.0
GA,HENRY,13151,JOSEPH R BIDEN JR,DEMOCRAT,44156.0,122742.0,urban,13.853336079481371
GA,HOUSTON,13153,DONALD J TRUMP,REPUBLICAN,21677.0,74823.0,urban,9.962115796997855
GA,IRWIN,13155,DONALD J TRUMP,REPUBLICAN,2106.0,4168.0,rural,64.7095827217446
GA,JACKSON,13157,DONALD J TRUMP,REPUBLICAN,20135.0,37670.0,rural,60.01487972224518
GA,JASPER,13159,DONALD J TRUMP,REPUBLICAN,3455.0,7644.0,rural,81.76258992805755
GA,JEFF DAVIS,13161,DONALD J TRUMP,REPUBLICAN,2749.0,5771.0,rural,69.51154765065039
GA,JEFFERSON,13163,DONALD J TRUMP,REPUBLICAN,1992.0,7642.0,rural,80.6674542232723
GA,JENKINS,13165,DONALD J TRUMP,REPUBLICAN,1244.0,3455.0,rural,66.1031175059952
GA,JOHNSON,13167,DONALD J TRUMP,REPUBLICAN,1748.0,4100.0,rural,65.41082164328658
GA,JONES,13169,DONALD J TRUMP,REPUBLICAN,5666.0,14966.0,rural,67.71425581638704
GA,LAMAR,13171,DONALD J TRUMP,REPUBLICAN,3772.0,9039.0,rural,60.87241360484795
GA,LANIER,13173,DONALD J TRUMP,REPUBLICAN,1778.0,3576.0,rural,71.12522325858305
GA,LAURENS,13175,DONALD J TRUMP,REPUBLICAN,6479.0,22729.0,rural,56.644092992525906
GA,LEE,13177,DONALD J TRUMP,REPUBLICAN,7728.0,16714.0,urban,36.22870874266732
GA,LIBERTY,13179,JOSEPH R BIDEN JR,DEMOCRAT,7129.0,21389.0,urban,23.160449466534285
GA,LINCOLN,13181,DONALD J TRUMP,REPUBLICAN,1832.0,4650.0,rural,100.0
GA,LONG,13183,DONALD J TRUMP,REPUBLICAN,2102.0,5656.0,rural,81.33987831858407
GA,LOWNDES,13185,DONALD J TRUMP,REPUBLICAN,16795.0,46355.0,urban,27.2042331529849
GA,LUMPKIN,13187,DONALD J TRUMP,REPUBLICAN,8138.0,15531.0,rural,83.94180070746846
GA,MCDUFFIE,13189,DONALD J TRUMP,REPUBLICAN,4445.0,10455.0,rural,60.96
GA,MCINTOSH,13191,DONALD J TRUMP,REPUBLICAN,2371.0,6696.0,rural,74.31103048908115
GA,MACON,13193,JOSEPH R BIDEN JR,DEMOCRAT,1459.0,4662.0,rural,53.18860244233379
GA,MADISON,13195,DONALD J TRUMP,REPUBLICAN,6103.0,14937.0,rural,91.87766714082504
GA,MARION,13197,DONALD J TRUMP,REPUBLICAN,1221.0,3624.0,rural,100.0
GA,MERIWETHER,13199,DONALD J TRUMP,REPUBLICAN,3312.0,10877.0,rural,83.28483084758093
GA,MILLER,13201,DONALD J TRUMP,REPUBLICAN,1269.0,2835.0,rural,100.0
GA,MITCHELL,13205,DONALD J TRUMP,REPUBLICAN,2701.0,8963.0,rural,54.51102221465657
GA,MONROE,13207,DONALD J TRUMP,REPUBLICAN,6890.0,15592.0,rural,80.23009385407207
GA,MONTGOMERY,13209,DONALD J TRUMP,REPUBLICAN,1495.0,3966.0,rural,98.70656582264607
GA,MORGAN,13211,DONALD J TRUMP,REPUBLICAN,5424.0,11707.0,rural,75.3693754197448
GA,MURRAY,13213,DONALD J TRUMP,REPUBLICAN,7689.0,15389.0,rural,70.12718280004037
GA,MUSCOGEE,13215,JOSEPH R BIDEN JR,DEMOCRAT,25227.0,80543.0,urban,2.9775917002396186
GA,NEWTON,13217,JOSEPH R BIDEN JR,DEMOCRAT,12556.0,54239.0,urban,31.244122531463216
GA,OCONEE,13219,DONALD J TRUMP,REPUBLICAN,11216.0,25168.0,rural,50.316995854669585
GA,OGLETHORPE,13221,DONALD J TRUMP,REPUBLICAN,3584.0,8131.0,rural,99.25498355594335
GA,PAULDING,13223,DONALD J TRUMP,REPUBLICAN,35174.0,85385.0,urban,20.05283718838706
GA,PEACH,13225,DONALD J TRUMP,REPUBLICAN,4728.0,12545.0,urban,38.22350604802311
GA,PICKENS,13227,DONALD J TRUMP,REPUBLICAN,6287.0,17116.0,rural,73.10319051340424
GA,PIERCE,13229,DONALD J TRUMP,REPUBLICAN,5768.0,9048.0,rural,79.35280946796034
GA,PIKE,13231,DONALD J TRUMP,REPUBLICAN,5864.0,10720.0,rural,98.96468744753484
GA,POLK,13233,DONALD J TRUMP,REPUBLICAN,9021.0,17399.0,rural,51.42133815551537
GA,PULASKI,13235,DONALD J TRUMP,REPUBLICAN,2155.0,4059.0,rural,66.70274771024147
GA,PUTNAM,13237,DONALD J TRUMP,REPUBLICAN,4983.0,11855.0,rural,80.94542369686116
GA,QUITMAN,13239,DONALD J TRUMP,REPUBLICAN,353.0,1106.0,rural,73.09988062077198
GA,RABUN,13241,DONALD J TRUMP,REPUBLICAN,4604.0,9568.0,rural,79.28237896289015
GA,RANDOLPH,13243,DONALD J TRUMP,REPUBLICAN,856.0,3074.0,rural,50.62831973053504
GA,RICHMOND,13245,JOSEPH R BIDEN JR,DEMOCRAT,25780.0,87016.0,urban,9.21620152680891
GA,ROCKDALE,13247,JOSEPH R BIDEN JR,DEMOCRAT,18248.0,44686.0,urban,14.93281699231356
GA,SCHLEY,13249,DONALD J TRUMP,REPUBLICAN,1341.0,2275.0,rural,100.0
GA,SCREVEN,13251,DONALD J TRUMP,REPUBLICAN,2140.0,6628.0,rural,78.92140067155485
GA,SEMINOLE,13253,DONALD J TRUMP,REPUBLICAN,1390.0,3884.0,rural,68.55309886584948
GA,SPALDING,13255,DONALD J TRUMP,REPUBLICAN,8801.0,30116.0,urban,41.619715012563795
GA,STEPHENS,13257,DONALD J TRUMP,REPUBLICAN,6765.0,11885.0,rural,58.56351480420249
GA,STEWART,13259,JOSEPH R BIDEN JR,DEMOCRAT,505.0,1990.0,rural,100.0
GA,SUMTER,13261,DONALD J TRUMP,REPUBLICAN,3358.0,12150.0,urban,41.78372284347482
GA,TALBOT,13263,JOSEPH R BIDEN JR,DEMOCRAT,955.0,3522.0,rural,93.88201019664967
GA,TALIAFERRO,13265,JOSEPH R BIDEN JR,DEMOCRAT,237.0,928.0,rural,100.0
GA,TATTNALL,13267,DONALD J TRUMP,REPUBLICAN,3699.0,8183.0,rural,68.23667711598746
GA,TAYLOR,13269,DONALD J TRUMP,REPUBLICAN,1764.0,3839.0,rural,100.0
GA,TELFAIR,13271,DONALD J TRUMP,REPUBLICAN,1506.0,4333.0,urban,46.98787878787879
GA,TERRELL,13273,DONALD J TRUMP,REPUBLICAN,1069.0,4416.0,rural,51.004522983065115
GA,THOMAS,13275,DONALD J TRUMP,REPUBLICAN,8565.0,21853.0,urban,46.02191413237925
GA,TIFT,13277,DONALD J TRUMP,REPUBLICAN,6833.0,16283.0,urban,40.78219253203051
GA,TOOMBS,13279,DONALD J TRUMP,REPUBLICAN,4852.0,10914.0,rural,51.0560922749146
GA,TOWNS,13281,DONALD J TRUMP,REPUBLICAN,4165.0,7979.0,rural,100.0
GA,TREUTLEN,13283,DONALD J TRUMP,REPUBLICAN,1409.0,3077.0,rural,58.867102396514156
GA,TROUP,13285,DONALD J TRUMP,REPUBLICAN,10519.0,30049.0,urban,44.29926615357079
GA,TURNER,13287,DONALD J TRUMP,REPUBLICAN,1738.0,3792.0,urban,49.73124300111982
GA,TWIGGS,13289,DONALD J TRUMP,REPUBLICAN,1219.0,4444.0,rural,100.0
GA,UNION,13291,DONALD J TRUMP,REPUBLICAN,7008.0,15560.0,rural,100.0
GA,UPSON,13293,DONALD J TRUMP,REPUBLICAN,6063.0,12905.0,urban,46.90826059735573
GA,WALKER,13295,DONALD J TRUMP,REPUBLICAN,14089.0,29354.0,urban,43.853627319797546
GA,WALTON,13297,DONALD J TRUMP,REPUBLICAN,22594.0,51095.0,urban,42.658294336739566
GA,WARE,13299,DONALD J TRUMP,REPUBLICAN,5900.0,14192.0,urban,29.44205772196519
GA,WARREN,13301,DONALD J TRUMP,REPUBLICAN,771.0,2651.0,rural,100.0
GA,WASHINGTON,13303,DONALD J TRUMP,REPUBLICAN,2458.0,9459.0,rural,65.60154811912966
GA,WAYNE,13305,DONALD J TRUMP,REPUBLICAN,6131.0,12778.0,rural,57.93880195355327
GA,WEBSTER,13307,DONALD J TRUMP,REPUBLICAN,488.0,1390.0,rural,100.0
GA,WHEELER,13309,DONALD J TRUMP,REPUBLICAN,943.0,2285.0,rural,100.0
GA,WHITE,13311,DONALD J TRUMP,REPUBLICAN,6680.0,14816.0,rural,83.7938402593575
GA,WHITFIELD,13313,DONALD J TRUMP,REPUBLICAN,13084.0,36746.0,urban,29.077281454984945
GA,WILCOX,13315,DONALD J TRUMP,REPUBLICAN,1317.0,3281.0,rural,100.0
GA,WILKES,13317,DONALD J TRUMP,REPUBLICAN,1649.0,5029.0,rural,67.3652411970169
